ticker,side,event_date,entry,gap_vs_line_pct,slope_yr_pct,days_since_anchor,vol_ratio20,atr_pct,runup_20d,dist_from_ath_pct,dist_hi_52w_pct,dist_lo_52w_pct,rsi14,dollar_vol_m,attempt_no,touch_no,ret_s10_none,days_s10_none,ret_s10_tp20,days_s10_tp20,ret_s10_tp40,days_s10_tp40,ret_s10_atr3x,days_s10_atr3x,ret_s10_atr4x,days_s10_atr4x,ret_s15_none,days_s15_none,ret_s15_tp20,days_s15_tp20,ret_s15_tp40,days_s15_tp40,ret_s15_atr3x,days_s15_atr3x,ret_s15_atr4x,days_s15_atr4x,ret_s20_none,days_s20_none,ret_s20_tp20,days_s20_tp20,ret_s20_tp40,days_s20_tp40,ret_s20_atr3x,days_s20_atr3x,ret_s20_atr4x,days_s20_atr4x
FCFS,under,2022-09-19,81.37,3.72,25.6,473,1.18,2.62,3.87,-23.81,-16.15,39.57,61.7,20.12,,37.0,-5.77,5,-5.77,5,-5.77,5,-5.77,5,-5.77,5,-6.99,6,-6.99,6,-6.99,6,-6.99,6,-6.99,6,-8.3,6,-8.3,6,-8.3,6,-8.3,6,-8.3,6
FCFS,under,2022-10-17,81.52,2.05,25.6,493,1.02,3.23,0.18,-23.67,-15.99,39.83,61.4,19.19,,42.0,10.55,60,20.0,10,10.55,60,9.68,8,12.91,8,10.55,60,20.0,10,10.55,60,9.68,8,12.91,8,10.55,60,20.0,10,10.55,60,9.68,8,12.91,8
FCFS,under,2023-02-16,91.2,5.83,25.6,577,0.9,3.42,3.64,-14.61,-8.8,56.43,53.6,20.21,,43.0,12.97,60,12.97,60,12.97,60,10.25,48,13.67,48,12.97,60,12.97,60,12.97,60,10.25,48,13.67,48,12.97,60,12.97,60,12.97,60,10.25,48,13.67,48
FCFS,under,2023-03-08,87.54,0.4,25.6,590,1.01,2.37,-2.81,-18.03,-12.46,45.88,41.8,15.45,,44.0,14.4,60,20.0,41,14.4,60,7.1,9,9.47,18,14.4,60,20.0,41,14.4,60,7.1,9,9.47,18,14.4,60,20.0,41,14.4,60,7.1,9,9.47,18
FCFS,under,2023-07-11,94.32,0.18,25.6,675,0.59,2.0,-2.41,-11.69,-10.75,48.7,49.2,24.6,,48.0,0.01,24,0.01,24,0.01,24,6.0,12,8.01,12,-0.9,25,-0.9,25,-0.9,25,6.0,12,8.01,12,-1.72,27,-1.72,27,-1.72,27,6.0,12,8.01,12
FCFS,under,2023-07-17,95.71,1.29,25.6,679,0.41,1.8,1.67,-10.38,-9.43,50.89,54.8,23.0,,49.0,-1.27,20,-1.27,20,-1.27,20,5.39,8,7.19,8,-2.08,21,-2.08,21,-2.08,21,5.39,8,7.19,8,-2.89,22,-2.89,22,-2.89,22,5.39,8,7.19,8
FCFS,under,2023-07-28,95.42,0.17,25.6,688,1.19,1.91,2.95,-10.66,-9.71,46.42,47.8,15.71,,50.0,-1.08,11,-1.08,11,-1.08,11,5.73,6,-1.08,11,-1.94,12,-1.94,12,-1.94,12,5.73,6,-1.94,12,-2.81,13,-2.81,13,-2.81,13,5.73,6,-2.81,13
FCFS,under,2023-08-08,96.81,0.98,25.6,695,0.75,2.57,2.64,-9.35,-8.39,38.02,50.4,17.71,,51.0,-3.1,5,-3.1,5,-3.1,5,-3.1,5,-3.1,5,-4.2,7,-4.2,7,-4.2,7,-4.2,7,-4.2,7,-5.49,7,-5.49,7,-5.49,7,-5.49,7,-5.49,7
FCFS,under,2023-09-28,100.92,1.9,25.6,731,1.3,2.35,13.36,-5.51,-4.5,39.3,71.6,19.07,,60.0,8.93,60,8.93,60,8.93,60,7.06,20,9.42,20,8.93,60,8.93,60,8.93,60,7.06,20,9.42,20,8.93,60,8.93,60,8.93,60,7.06,20,9.42,20
FCFS,under,2023-10-04,100.57,1.19,25.6,735,1.08,2.15,11.45,-5.83,-4.84,33.24,68.2,19.85,,61.0,7.78,60,7.78,60,7.78,60,6.46,16,8.61,16,7.78,60,7.78,60,7.78,60,6.46,16,8.61,16,7.78,60,7.78,60,7.78,60,6.46,16,8.61,16
FCFS,under,2023-10-26,110.31,9.39,25.6,751,2.25,2.52,9.3,-0.92,-0.92,29.32,73.7,26.27,,63.0,3.57,60,3.57,60,3.57,60,3.57,60,3.57,60,3.57,60,3.57,60,3.57,60,3.57,60,3.57,60,3.57,60,3.57,60,3.57,60,3.57,60,3.57,60
FCFS,under,2024-01-03,105.21,0.09,25.6,797,0.97,2.14,-7.75,-9.95,-9.95,23.34,33.8,23.3,,64.0,19.3,60,20.0,58,19.3,60,6.42,11,8.56,12,19.3,60,20.0,58,19.3,60,6.42,11,8.56,12,19.3,60,20.0,58,19.3,60,6.42,11,8.56,12
FCFS,under,2024-04-26,115.71,2.5,25.6,876,2.35,3.45,-9.28,-13.42,-13.42,31.41,34.1,30.84,,65.0,-3.21,30,-3.21,30,-3.21,30,-3.21,30,-3.21,30,-4.85,31,-4.85,31,-4.85,31,-4.85,31,-4.85,31,-6.3,34,-6.3,34,-6.3,34,-6.3,34,-6.3,34
FCPT,upper,2020-03-02,29.53,2.37,-3.7,98,0.97,2.6,-2.51,-9.14,-9.14,12.58,42.5,16.71,2.0,,-4.98,5,-4.98,5,-4.98,5,-4.98,5,-4.98,5,-6.28,5,-6.28,5,-6.28,5,-6.28,5,-6.28,5,-7.61,7,-7.61,7,-7.61,7,-7.61,7,-7.61,7
FCPT,upper,2020-03-10,29.09,0.93,-3.7,104,0.81,3.93,-7.09,-10.49,-10.49,10.9,44.0,19.45,3.0,,-4.87,1,-4.87,1,-4.87,1,-4.87,1,-4.87,1,-6.84,1,-6.84,1,-6.84,1,-6.84,1,-6.84,1,-8.81,1,-8.81,1,-8.81,1,-8.81,1,-8.81,1
FCPT,upper,2021-02-01,27.37,1.37,-17.8,77,0.86,3.17,-8.06,-15.78,-15.78,113.83,47.1,19.96,2.0,,3.84,60,3.84,60,3.84,60,9.5,59,3.84,60,3.84,60,3.84,60,3.84,60,9.5,59,3.84,60,3.84,60,3.84,60,3.84,60,9.5,59,3.84,60
FCPT,upper,2021-02-19,27.35,2.32,-17.8,90,1.1,2.9,-0.29,-15.85,-15.85,113.67,47.2,17.0,3.0,,-0.37,60,-0.37,60,-0.37,60,8.69,45,-0.37,60,-0.37,60,-0.37,60,-0.37,60,8.69,45,-0.37,60,-0.37,60,-0.37,60,-0.37,60,8.69,45,-0.37,60
FCPT,upper,2024-11-04,27.72,0.48,-3.4,637,1.17,2.0,-2.91,-14.71,-10.38,28.33,36.6,11.33,2.0,,-2.92,32,-2.92,32,-2.92,32,6.01,13,8.02,17,-3.94,33,-3.94,33,-3.94,33,6.01,13,8.02,17,-5.11,45,-5.11,45,-5.11,45,6.01,13,8.02,17
FCPT,upper,2024-11-07,27.81,0.85,-3.4,640,1.59,2.26,-2.9,-14.43,-10.09,28.75,40.7,12.4,3.0,,-3.5,29,-3.5,29,-3.5,29,6.79,14,-3.5,29,-4.78,40,-4.78,40,-4.78,40,6.79,14,-4.78,40,-5.94,42,-5.94,42,-5.94,42,6.79,14,-5.94,42
FCPT,upper,2024-12-24,27.65,0.72,-3.4,672,0.48,2.07,-5.95,-14.92,-10.6,23.55,40.8,19.14,4.0,,-2.85,5,-2.85,5,-2.85,5,-2.85,5,-2.85,5,-3.92,8,-3.92,8,-3.92,8,-3.92,8,-3.92,8,-4.98,10,-4.98,10,-4.98,10,-4.98,10,-4.98,10
FCPT,upper,2025-01-16,27.73,1.2,-3.4,686,0.88,2.05,-2.7,-14.68,-10.35,23.91,52.7,21.26,5.0,,-3.99,55,-3.99,55,-3.99,55,6.15,34,-3.99,55,-5.01,55,-5.01,55,-5.01,55,6.15,34,-5.01,55,-6.05,56,-6.05,56,-6.05,56,6.15,34,-6.05,56
FCPT,upper,2025-04-14,27.49,1.16,-3.4,746,0.76,3.45,-2.59,-15.42,-11.12,22.83,46.8,29.71,6.0,,-3.31,60,-3.31,60,-3.31,60,-3.31,60,-3.31,60,-3.31,60,-3.31,60,-3.31,60,-3.31,60,-3.31,60,-3.31,60,-3.31,60,-3.31,60,-3.31,60,-3.31,60
FCPT,upper,2025-05-15,27.35,0.96,-3.4,768,0.74,2.12,-1.58,-15.85,-11.57,15.4,45.6,15.53,7.0,,-3.58,38,-3.58,38,-3.58,38,-3.58,38,-3.58,38,-4.82,51,-4.82,51,-4.82,51,-4.82,51,-4.82,51,-5.87,51,-5.87,51,-5.87,51,-5.87,51,-5.87,51
FCPT,upper,2025-05-23,27.08,0.04,-3.4,774,0.98,1.64,-2.27,-16.68,-12.45,14.26,42.3,14.61,8.0,,-2.12,32,-2.12,32,-2.12,32,-2.12,32,-2.12,32,-2.97,34,-2.97,34,-2.97,34,-2.97,34,-2.97,34,-3.94,45,-3.94,45,-3.94,45,-3.94,45,-3.94,45
FCPT,upper,2025-06-26,27.3,1.16,-3.4,796,1.03,1.8,0.4,-16.0,-11.74,13.09,47.7,19.65,9.0,,-3.08,10,-3.08,10,-3.08,10,-3.08,10,-3.08,10,-4.04,14,-4.04,14,-4.04,14,-4.04,14,-4.04,14,-5.06,23,-5.06,23,-5.06,23,-5.06,23,-5.06,23
FCPT,upper,2025-07-01,27.17,0.72,-3.4,799,0.72,1.76,-1.49,-16.4,-12.16,12.18,46.8,21.83,10.0,,-2.57,7,-2.57,7,-2.57,7,-2.57,7,-2.57,7,-3.5,11,-3.5,11,-3.5,11,-3.5,11,-3.5,11,-4.5,20,-4.5,20,-4.5,20,-4.5,20,-4.5,20
FCPT,under,2022-09-16,26.76,2.54,33.2,65,2.2,2.11,-6.37,-17.66,-11.18,10.4,42.7,8.43,,1.0,-4.02,5,-4.02,5,-4.02,5,-4.02,5,-4.02,5,-4.97,6,-4.97,6,-4.97,6,-4.97,6,-4.97,6,-6.02,6,-6.02,6,-6.02,6,-6.02,6,-6.02,6
FDBC,upper,2020-12-30,65.74,0.77,-6.0,289,0.56,3.35,12.36,-12.35,-7.37,115.54,58.5,0.38,2.0,,-4.16,2,-4.16,2,-4.16,2,-4.16,2,-4.16,2,-5.84,2,-5.84,2,-5.84,2,-5.84,2,-5.84,2,-7.54,3,-7.54,3,-7.54,3,-7.54,3,-7.54,3
FDBC,under,2022-03-07,45.4,1.79,15.7,1115,3.72,2.67,-9.53,-39.47,-34.63,3.91,27.2,0.21,,4.0,-3.11,23,-3.11,23,-3.11,23,8.02,8,10.69,11,-4.45,23,-4.45,23,-4.45,23,8.02,8,10.69,11,-5.67,25,-5.67,25,-5.67,25,8.02,8,10.69,11
FDBC,under,2023-05-12,39.44,2.33,12.9,248,0.74,3.55,-11.53,-47.41,-25.44,15.32,25.4,0.24,,1.0,-5.4,9,-5.4,9,-5.4,9,-5.4,9,-5.4,9,-7.18,9,-7.18,9,-7.18,9,-7.18,9,-7.18,9,-8.96,9,-8.96,9,-8.96,9,-8.96,9,-8.96,9
FDBC,under,2023-05-24,38.93,0.62,12.9,256,0.54,3.4,-8.46,-48.09,-26.41,9.32,33.3,0.27,,2.0,-3.97,1,-3.97,1,-3.97,1,-3.97,1,-3.97,1,-5.67,1,-5.67,1,-5.67,1,-5.67,1,-5.67,1,-7.37,1,-7.37,1,-7.37,1,-7.37,1,-7.37,1
FDBC,under,2023-06-06,39.47,1.62,12.9,264,1.42,4.29,-5.48,-47.37,-25.39,11.15,46.1,0.25,,4.0,20.04,60,20.0,5,20.04,60,12.87,3,17.16,4,20.04,60,20.0,5,20.04,60,12.87,3,17.16,4,20.04,60,20.0,5,20.04,60,12.87,3,17.16,4
FDBC,under,2024-06-17,45.74,3.94,12.9,523,0.79,1.83,-3.09,-39.01,-24.83,8.18,49.1,0.19,,5.0,-5.39,5,-5.39,5,-5.39,5,-5.39,5,-5.39,5,-6.26,6,-6.26,6,-6.26,6,-6.26,6,-6.26,6,-7.17,6,-7.17,6,-7.17,6,-7.17,6,-7.17,6
FDMT,under,2023-10-02,11.81,0.59,85.1,237,0.85,6.04,-28.68,-78.57,-55.42,79.48,13.9,4.7,,1.0,-4.91,7,-4.91,7,-4.91,7,-4.91,7,-4.91,7,-7.68,8,-7.68,8,-7.68,8,-7.68,8,-7.68,8,-10.69,8,-10.69,8,-10.69,8,-10.69,8,-10.69,8
FDP,upper,2023-02-22,31.5,9.38,-12.7,445,2.61,2.44,15.94,-52.89,-0.69,39.2,76.0,5.51,2.0,,-13.39,49,-13.39,49,-13.39,49,-13.39,49,-13.39,49,-14.61,49,-14.61,49,-14.61,49,-14.61,49,-14.61,49,-15.83,49,-15.83,49,-15.83,49,-15.83,49,-15.83,49
FDP,upper,2024-08-14,27.56,0.27,-10.9,365,0.84,3.2,16.88,-58.78,-1.18,29.82,71.4,8.24,2.0,,22.75,60,20.0,55,22.75,60,9.6,13,12.8,55,22.75,60,20.0,55,22.75,60,9.6,13,12.8,55,22.75,60,20.0,55,22.75,60,9.6,13,12.8,55
FDP,upper,2024-08-16,27.57,0.4,-10.9,367,0.82,3.22,17.52,-58.76,-1.15,29.86,70.7,8.08,3.0,,25.21,60,20.0,53,25.21,60,9.65,11,12.86,53,25.21,60,20.0,53,25.21,60,9.65,11,12.86,53,25.21,60,20.0,53,25.21,60,9.65,11,12.86,53
FDP,upper,2025-07-25,35.63,0.89,-7.1,36,0.74,1.87,10.55,-46.71,-1.0,51.62,67.5,11.21,2.0,,-4.0,43,-4.0,43,-4.0,43,5.62,3,7.49,3,-5.16,51,-5.16,51,-5.16,51,5.62,3,7.49,3,-6.16,53,-6.16,53,-6.16,53,5.62,3,7.49,3
FDP,upper,2025-09-26,35.03,0.48,-7.1,80,0.81,2.25,-1.68,-47.61,-14.04,32.19,45.0,11.74,3.0,,-2.93,7,-2.93,7,-2.93,7,-2.93,7,-2.93,7,-4.09,8,-4.09,8,-4.09,8,-4.09,8,-4.09,8,-5.24,9,-5.24,9,-5.24,9,-5.24,9,-5.24,9
FDP,upper,2025-10-01,35.08,0.71,-7.1,83,0.62,2.29,-2.88,-47.53,-13.91,32.38,46.8,11.53,4.0,,-3.12,4,-3.12,4,-3.12,4,-3.12,4,-3.12,4,-4.3,5,-4.3,5,-4.3,5,-4.3,5,-4.3,5,-5.47,6,-5.47,6,-5.47,6,-5.47,6,-5.47,6
FDP,upper,2025-10-03,35.37,1.61,-7.1,85,0.98,2.31,-1.48,-47.1,-13.2,33.47,50.0,11.75,5.0,,-3.95,2,-3.95,2,-3.95,2,-3.95,2,-3.95,2,-5.13,3,-5.13,3,-5.13,3,-5.13,3,-5.13,3,-6.31,4,-6.31,4,-6.31,4,-6.31,4,-6.31,4
FDP,upper,2025-10-20,35.46,2.19,-7.1,96,1.56,2.34,-0.92,-46.96,-12.98,33.81,57.4,9.41,6.0,,-4.69,7,-4.69,7,-4.69,7,-4.69,7,-4.69,7,-5.86,7,-5.86,7,-5.86,7,-5.86,7,-5.86,7,-7.04,7,-7.04,7,-7.04,7,-7.04,7,-7.04,7
FDP,upper,2025-10-22,34.85,0.49,-7.1,98,1.19,2.49,0.11,-47.88,-14.48,31.51,52.3,9.53,7.0,,-3.13,5,-3.13,5,-3.13,5,-3.13,5,-3.13,5,-4.37,5,-4.37,5,-4.37,5,-4.37,5,-4.37,5,-5.61,5,-5.61,5,-5.61,5,-5.61,5,-5.61,5
FDP,upper,2025-10-30,34.98,1.05,-7.1,104,1.6,2.69,0.46,-47.68,-14.16,32.0,54.2,9.85,8.0,,11.52,60,11.52,60,11.52,60,8.07,7,10.77,32,11.52,60,11.52,60,11.52,60,8.07,7,10.77,32,11.52,60,11.52,60,11.52,60,8.07,7,10.77,32
FDP,upper,2026-05-22,33.29,0.2,-7.1,244,1.0,4.24,-20.45,-50.21,-23.61,5.08,26.1,13.51,9.0,,-4.55,4,-4.55,4,-4.55,4,-4.55,4,-4.55,4,-6.7,5,-6.7,5,-6.7,5,-6.7,5,-6.7,5,-8.85,6,-8.85,6,-8.85,6,-8.85,6,-8.85,6
FDP,upper,2026-05-28,33.59,1.19,-7.1,247,3.45,3.35,-19.04,-49.76,-22.92,6.03,32.4,16.4,10.0,,-4.56,1,-4.56,1,-4.56,1,-4.56,1,-4.56,1,-6.26,2,-6.26,2,-6.26,2,-6.26,2,-6.26,2,-7.94,2,-7.94,2,-7.94,2,-7.94,2,-7.94,2
FDP,under,2021-03-25,28.06,2.59,10.8,428,0.63,3.5,11.53,-58.03,-20.62,38.57,49.5,5.29,,55.0,17.21,60,20.0,28,17.21,60,10.49,28,13.99,28,17.21,60,20.0,28,17.21,60,10.49,28,13.99,28,17.21,60,20.0,28,17.21,60,10.49,28,13.99,28
FDP,under,2021-11-10,29.32,0.44,10.8,588,0.71,3.06,-12.14,-56.15,-19.82,31.13,32.6,3.74,,57.0,-3.3,5,-3.3,5,-3.3,5,-3.3,5,-3.3,5,-4.83,5,-4.83,5,-4.83,5,-4.83,5,-4.83,5,-6.32,6,-6.32,6,-6.32,6,-6.32,6,-6.32,6
FDP,under,2023-10-13,25.35,0.25,9.2,261,0.75,1.95,-0.39,-62.08,-21.98,3.85,43.6,4.98,,3.0,-1.96,7,-1.96,7,-1.96,7,-1.96,7,-1.96,7,-2.94,7,-2.94,7,-2.94,7,-2.94,7,-2.94,7,-3.7,13,-3.7,13,-3.7,13,-3.7,13,-3.7,13
FDP,under,2023-12-19,25.73,0.14,9.2,307,0.78,2.38,9.82,-61.52,-20.81,20.18,66.2,5.79,,14.0,-1.92,17,-1.92,17,-1.92,17,7.13,8,-1.92,17,-3.08,18,-3.08,18,-3.08,18,7.13,8,-3.08,18,-3.92,28,-3.92,28,-3.92,28,7.13,8,-3.92,28
FDP,under,2025-02-24,29.95,5.23,9.2,601,1.97,2.8,-4.44,-55.2,-15.08,41.07,37.9,9.82,,53.0,13.56,60,13.56,60,13.56,60,8.41,38,11.21,39,13.56,60,13.56,60,13.56,60,8.41,38,11.21,39,13.56,60,13.56,60,13.56,60,8.41,38,11.21,39
FDP,under,2026-05-29,32.14,1.13,9.2,918,1.5,3.65,-23.28,-51.93,-26.25,1.45,27.0,16.66,,54.0,-4.73,1,-4.73,1,-4.73,1,-4.73,1,-4.73,1,-6.52,2,-6.52,2,-6.52,2,-6.52,2,-6.52,2,-8.31,3,-8.31,3,-8.31,3,-8.31,3,-8.31,3
FEAM,upper,2023-01-20,242.19,2.45,-84.4,90,0.72,7.8,37.83,-78.73,-78.73,48.94,57.0,49.14,2.0,,-15.79,8,-15.79,8,-15.79,8,-15.79,8,-15.79,8,-24.32,15,-24.32,15,-24.32,15,-24.32,15,-24.32,15,-32.62,22,-32.62,22,-32.62,22,-32.62,22,-32.62,22
FEAM,upper,2023-01-31,226.55,0.91,-84.4,97,1.02,7.98,25.0,-80.1,-80.1,39.32,47.9,28.02,3.0,,-9.62,1,-9.62,1,-9.62,1,-9.62,1,-9.62,1,-18.56,8,-18.56,8,-18.56,8,-18.56,8,-18.56,8,-27.25,15,-27.25,15,-27.25,15,-27.25,15,-27.25,15
FEAM,under,2022-10-28,297.62,0.86,38.9,82,0.68,7.01,27.36,-73.86,-73.86,43.46,53.5,56.92,,6.0,-7.34,4,-7.34,4,-7.34,4,-7.34,4,-7.34,4,-9.93,11,-9.93,11,-9.93,11,-9.93,11,-9.93,11,-13.44,11,-13.44,11,-13.44,11,-13.44,11,-13.44,11
FEAM,under,2024-04-16,26.45,3.6,0.0,58,0.69,10.95,-8.73,-97.68,-79.09,11.65,38.5,6.0,,2.0,-6.09,60,20.0,12,40.0,20,32.84,20,43.79,20,-6.09,60,20.0,12,40.0,20,32.84,20,43.79,20,-6.09,60,20.0,12,40.0,20,32.84,20,43.79,20
FEAM,under,2024-04-22,27.6,8.11,0.0,62,0.36,10.41,-4.0,-97.58,-75.36,16.5,43.3,5.23,,3.0,-17.91,60,20.0,10,40.0,23,31.24,16,41.66,23,-18.77,60,20.0,10,40.0,23,31.24,16,41.66,23,-18.77,60,20.0,10,40.0,23,31.24,16,41.66,23
FEAM,under,2024-04-26,25.99,1.8,0.0,66,0.22,8.76,-15.67,-97.72,-76.8,9.71,40.4,4.6,,4.0,-10.53,49,20.0,4,40.0,12,26.28,6,35.05,12,-9.73,60,20.0,4,40.0,12,26.28,6,35.05,12,-9.73,60,20.0,4,40.0,12,26.28,6,35.05,12
FENC,upper,2020-06-03,7.5,1.46,-28.0,98,0.41,5.0,15.38,-49.97,-10.71,130.06,57.4,0.8,2.0,,-12.42,48,20.0,9,40.0,47,15.0,2,20.0,9,-14.92,48,20.0,9,40.0,47,15.0,2,20.0,9,-17.42,48,20.0,9,40.0,47,15.0,2,20.0,9
FENC,upper,2021-10-20,9.05,0.97,-13.5,302,0.58,3.57,3.67,-39.63,-7.93,56.03,52.4,0.37,2.0,,-6.06,27,-6.06,27,-6.06,27,10.7,17,-6.06,27,-7.84,27,-7.84,27,-7.84,27,10.7,17,-7.84,27,-9.62,27,-9.62,27,-9.62,27,10.7,17,-9.62,27
FENC,upper,2021-10-26,9.15,2.32,-13.5,306,1.49,3.48,-4.89,-38.96,-6.92,57.76,54.8,0.36,3.0,,-7.04,23,-7.04,23,-7.04,23,-7.04,23,-7.04,23,-8.78,23,-8.78,23,-8.78,23,-8.78,23,-8.78,23,-10.52,23,-10.52,23,-10.52,23,-10.52,23,-10.52,23
FENC,upper,2024-01-17,10.3,1.59,-6.6,252,0.35,4.44,3.52,-31.29,-13.59,63.49,52.4,1.49,2.0,,-6.19,7,-6.19,7,-6.19,7,-6.19,7,-6.19,7,-8.73,19,-8.73,19,-8.73,19,-8.73,19,-8.73,19,-11.0,21,-11.0,21,-11.0,21,-11.0,21,-11.0,21
FENC,upper,2024-01-22,10.25,1.18,-6.6,255,0.19,4.03,-1.25,-31.62,-14.01,62.7,51.6,1.05,3.0,,-5.31,4,-5.31,4,-5.31,4,-5.31,4,-5.31,4,-7.64,16,-7.64,16,-7.64,16,-7.64,16,-7.64,16,-9.69,17,-9.69,17,-9.69,17,-9.69,17,-9.69,17
FENC,upper,2024-01-25,10.42,2.94,-6.6,258,0.59,3.61,-10.17,-30.49,-12.58,65.4,54.7,0.81,4.0,,-6.49,1,-6.49,1,-6.49,1,-6.49,1,-6.49,1,-8.32,2,-8.32,2,-8.32,2,-8.32,2,-8.32,2,-10.43,14,-10.43,14,-10.43,14,-10.43,14,-10.43,14
FENC,upper,2024-02-08,10.13,0.35,-6.6,268,1.45,3.84,-1.55,-32.42,-15.02,60.79,51.1,0.55,5.0,,-4.26,3,-4.26,3,-4.26,3,-4.26,3,-4.26,3,-6.18,3,-6.18,3,-6.18,3,-6.18,3,-6.18,3,-8.12,4,-8.12,4,-8.12,4,-8.12,4,-8.12,4
FENC,upper,2026-08-11,12.78,13.46,-3.4,30,4.23,5.9,14.52,-14.74,-3.55,126.19,70.3,2.18,2.0,,-5.63,2,-5.63,2,-5.63,2,-5.63,2,-5.63,2,-5.63,2,-5.63,2,-5.63,2,-5.63,2,-5.63,2,-5.63,2,-5.63,2,-5.63,2,-5.63,2,-5.63,2
FENC,under,2020-03-12,5.6,2.7,98.6,189,2.0,12.07,-22.11,-62.64,-33.33,71.78,30.6,0.46,,1.0,-13.63,4,-13.63,4,-13.63,4,-13.63,4,-13.63,4,43.39,60,20.0,17,40.0,22,36.2,22,48.27,59,43.39,60,20.0,17,40.0,22,36.2,22,48.27,59
FENC,under,2020-03-24,5.66,1.56,98.6,197,0.6,13.43,-18.91,-62.24,-32.62,73.62,43.3,0.46,,3.0,65.72,60,20.0,9,40.0,14,40.28,14,53.71,51,65.72,60,20.0,9,40.0,14,40.28,14,53.71,51,65.72,60,20.0,9,40.0,14,40.28,14,53.71,51
FENC,under,2020-03-30,5.76,2.24,98.6,201,0.24,11.41,-17.0,-61.57,-31.43,76.69,45.2,0.4,,4.0,60.07,60,20.0,5,40.0,47,34.23,10,45.63,47,60.07,60,20.0,5,40.0,47,34.23,10,45.63,47,60.07,60,20.0,5,40.0,47,34.23,10,45.63,47
FENC,under,2020-04-30,6.25,4.49,98.6,223,9.52,10.57,13.84,-58.31,-25.6,91.72,44.6,0.86,,6.0,41.44,60,20.0,8,40.0,25,31.71,25,42.29,31,41.44,60,20.0,8,40.0,25,31.71,25,42.29,31,41.44,60,20.0,8,40.0,25,31.71,25,42.29,31
FENC,under,2021-08-10,6.99,0.9,74.7,68,0.46,3.69,2.19,-53.37,-20.93,45.63,57.9,0.35,,10.0,-3.03,7,-3.03,7,-3.03,7,-3.03,7,-3.03,7,37.05,60,20.0,23,40.0,34,11.07,11,14.76,11,37.05,60,20.0,23,40.0,34,11.07,11,14.76,11
FENC,under,2023-05-26,7.27,0.8,53.6,373,0.61,4.92,-11.23,-51.5,-33.0,38.21,39.3,0.59,,1.0,9.08,60,20.0,6,9.08,60,14.77,5,19.69,6,9.08,60,20.0,6,9.08,60,14.77,5,19.69,6,9.08,60,20.0,6,9.08,60,14.77,5,19.69,6
FENC,under,2023-08-03,8.01,2.68,53.6,419,4.09,5.0,-6.64,-46.56,-26.18,28.57,40.1,0.5,,2.0,-2.86,28,-2.86,28,-2.86,28,-2.86,28,-2.86,28,-4.83,31,-4.83,31,-4.83,31,-4.83,31,-4.83,31,-7.34,31,-7.34,31,-7.34,31,-7.34,31,-7.34,31
FENC,under,2023-08-16,8.02,1.25,53.6,428,0.84,5.01,-6.85,-46.5,-26.08,28.73,41.2,0.49,,3.0,-2.99,19,-2.99,19,-2.99,19,-2.99,19,-2.99,19,-4.97,22,-4.97,22,-4.97,22,-4.97,22,-4.97,22,-7.47,22,-7.47,22,-7.47,22,-7.47,22,-7.47,22
FENC,under,2023-09-01,8.37,3.53,53.6,440,1.51,3.76,4.23,-44.16,-22.86,33.07,54.6,0.34,,6.0,-6.84,2,-6.84,2,-6.84,2,-6.84,2,-6.84,2,-7.89,7,-7.89,7,-7.89,7,-7.89,7,-7.89,7,-9.27,10,-9.27,10,-9.27,10,-9.27,10,-9.27,10
FENC,under,2023-09-08,8.2,0.73,53.6,444,1.78,4.49,-2.03,-45.3,-24.42,30.37,51.2,0.38,,7.0,-4.71,3,-4.71,3,-4.71,3,-4.71,3,-4.71,3,-6.44,6,-6.44,6,-6.44,6,-6.44,6,-6.44,6,-8.68,6,-8.68,6,-8.68,6,-8.68,6,-8.68,6
FENC,under,2023-12-04,9.19,1.92,53.6,504,1.4,4.47,33.19,-38.69,-15.3,45.87,70.7,1.03,,22.0,2.01,48,20.0,15,2.01,48,13.41,12,17.88,14,-0.05,49,20.0,15,-0.05,49,13.41,12,17.88,14,-1.92,51,20.0,15,-1.92,51,13.41,12,17.88,14
FENC,under,2024-01-29,9.85,2.57,53.6,541,0.75,4.05,-15.16,-34.29,-17.37,56.35,44.5,0.57,,23.0,-4.71,11,-4.71,11,-4.71,11,-4.71,11,-4.71,11,-6.57,12,-6.57,12,-6.57,12,-6.57,12,-6.57,12,-8.43,13,-8.43,13,-8.43,13,-8.43,13,-8.43,13
FENC,under,2024-02-02,10.07,4.15,53.6,545,1.53,4.09,-5.62,-32.82,-15.52,59.84,49.2,0.54,,24.0,-6.92,7,-6.92,7,-6.92,7,-6.92,7,-6.92,7,-8.79,8,-8.79,8,-8.79,8,-8.79,8,-8.79,8,-10.5,10,-10.5,10,-10.5,10,-10.5,10,-10.5,10
FENC,under,2024-04-09,10.89,4.32,53.6,590,0.78,4.26,14.99,-27.35,-8.64,72.86,57.9,1.83,,31.0,-7.58,5,-7.58,5,-7.58,5,-7.58,5,-7.58,5,-9.55,6,-9.55,6,-9.55,6,-9.55,6,-9.55,6,-11.51,7,-11.51,7,-11.51,7,-11.51,7,-11.51,7
