check_date,ticker,team,sequence,distance,close_price
2025-10-16,SSRM,seq_gt_1,>1,-19.03,25.8
2025-10-16,TARA,seq_gt_1,>1,-4.67,5.78
2025-10-16,TDOC,seq_gt_1,>1,5.43,9.02
2025-10-16,TE,seq_gt_1,>1,11.94,4.69
2025-10-16,TSHA,seq_gt_1,>1,-4.72,5.08
2025-10-16,VICR,seq_gt_1,>1,-9.99,60.47
2025-10-16,ABSI,seq_eq_0,0,-12.73,4.87
2025-10-16,ANGO,seq_eq_0,0,7.85,11.72
2025-10-16,ATRC,seq_eq_0,0,0.11,37.24
2025-10-16,BBAI,seq_eq_0,0,21.82,7.7
2025-10-16,BEAM,seq_eq_0,0,10.66,25.79
2025-10-16,BTBT,seq_eq_0,0,17.07,3.69
2025-10-16,CBAN,seq_eq_0,0,14.47,15.96
2025-10-16,CMRE,seq_eq_0,0,10.90,11.47
2025-10-16,DAKT,seq_eq_0,0,25.17,19.43
2025-10-16,DSGN,seq_eq_0,0,20.58,6.17
2025-10-16,ECVT,seq_eq_0,0,16.61,8.19
2025-10-16,ETNB,seq_eq_0,0,-5.15,14.77
2025-10-16,FANG,seq_eq_0,0,8.39,139.44
2025-10-16,FUBO,seq_eq_0,0,22.83,3.68
2025-10-16,GENI,seq_eq_0,0,13.05,11.95
2025-10-16,GETY,seq_eq_0,0,11.06,2.17
2025-10-16,HYLN,seq_eq_0,0,11.01,2.27
2025-10-16,ISPR,seq_eq_0,0,39.34,2.44
2025-10-16,LUNR,seq_eq_0,0,21.98,11.83
2025-10-16,OLMA,seq_eq_0,0,18.75,9.6
2025-10-16,PLYM,seq_eq_0,0,1.32,22.0
2025-10-16,RCUS,seq_eq_0,0,-7.11,16.6
2025-10-16,RIOT,seq_eq_0,0,21.89,19.55
2025-10-16,SES,seq_eq_0,0,18.79,3.14
2025-10-16,SKYT,seq_eq_0,0,24.95,16.59
2025-10-16,SKYX,seq_eq_0,0,12.31,1.3
2025-10-16,UCB,seq_eq_0,0,11.02,29.48
2025-10-16,XGN,seq_eq_0,0,-1.02,11.77
2025-10-17,ABUS,seq_gt_1,>1,-10.43,4.41
2025-10-17,AIRS,seq_gt_1,>1,17.65,9.12
2025-10-17,ALB,seq_gt_1,>1,-7.25,92.74
2025-10-17,AMRC,seq_gt_1,>1,-11.90,39.93
2025-10-17,AMRK,seq_gt_1,>1,8.26,27.47
2025-10-17,AQST,seq_gt_1,>1,-10.03,7.08
2025-10-17,BTU,seq_gt_1,>1,-10.70,31.31
2025-10-17,CENX,seq_gt_1,>1,2.34,32.46
2025-10-17,CIA,seq_gt_1,>1,2.94,5.78
2025-10-17,CLPT,seq_gt_1,>1,18.56,25.38
2025-10-17,DK,seq_gt_1,>1,5.71,33.96
2025-10-17,DOCN,seq_gt_1,>1,-2.27,41.41
2025-10-17,EGAN,seq_gt_1,>1,-2.88,13.52
2025-10-17,ERAS,seq_gt_1,>1,6.61,2.42
2025-10-17,FORM,seq_gt_1,>1,1.31,42.05
2025-10-17,FULC,seq_gt_1,>1,9.79,8.99
2025-10-17,GLUE,seq_gt_1,>1,13.93,10.05
2025-10-17,HUT,seq_gt_1,>1,18.14,48.46
2025-10-17,MFH,seq_gt_1,>1,187.48,12.7
2025-10-17,NSSC,seq_gt_1,>1,-14.83,43.37
2025-10-17,NTLA,seq_gt_1,>1,5.49,24.75
2025-10-17,PLYM,seq_gt_1,>1,0.63,22.14
2025-10-17,REAL,seq_gt_1,>1,-9.36,10.26
2025-10-17,RR,seq_gt_1,>1,35.29,5.44
2025-10-17,SKYX,seq_gt_1,>1,5.84,1.37
2025-10-17,SSRM,seq_gt_1,>1,-12.01,23.74
2025-10-17,TARA,seq_gt_1,>1,0.00,5.49
2025-10-17,TE,seq_gt_1,>1,21.30,4.32
2025-10-17,TSHA,seq_gt_1,>1,16.31,4.72
2025-10-17,VICR,seq_gt_1,>1,-5.33,57.43
2025-10-17,ABSI,seq_eq_0,0,-6.40,4.53
2025-10-17,ANGO,seq_eq_0,0,9.45,11.54
2025-10-17,ATRC,seq_eq_0,0,0.24,37.16
2025-10-17,BBAI,seq_eq_0,0,26.28,7.42
2025-10-17,BEAM,seq_eq_0,0,9.70,25.98
2025-10-17,BTBT,seq_eq_0,0,18.08,3.65
2025-10-17,CBAN,seq_eq_0,0,13.55,16.09
2025-10-17,CMRE,seq_eq_0,0,9.76,11.58
2025-10-17,DAKT,seq_eq_0,0,24.40,19.55
2025-10-17,DSGN,seq_eq_0,0,29.44,5.74
2025-10-17,ECVT,seq_eq_0,0,17.47,8.13
2025-10-17,ETNB,seq_eq_0,0,-5.15,14.76
2025-10-17,FANG,seq_eq_0,0,8.54,139.09
2025-10-17,FUBO,seq_eq_0,0,23.63,3.64
2025-10-17,GENI,seq_eq_0,0,13.16,11.93
2025-10-17,GETY,seq_eq_0,0,12.15,2.14
2025-10-17,HYLN,seq_eq_0,0,21.74,2.07
2025-10-17,ISPR,seq_eq_0,0,39.51,2.43
2025-10-17,LUNR,seq_eq_0,0,15.97,12.4
2025-10-17,OLMA,seq_eq_0,0,21.58,9.36
2025-10-17,RCUS,seq_eq_0,0,-6.50,16.47
2025-10-17,RIOT,seq_eq_0,0,18.87,20.03
2025-10-17,SES,seq_eq_0,0,21.17,3.07
2025-10-17,SKYT,seq_eq_0,0,34.81,15.37
2025-10-17,TDOC,seq_eq_0,0,11.14,8.53
2025-10-17,TERN,seq_eq_0,0,7.25,8.41
2025-10-17,UCB,seq_eq_0,0,9.21,29.96
2025-10-17,XGN,seq_eq_0,0,3.81,11.54
2025-10-20,ABUS,seq_gt_1,>1,-13.19,4.55
2025-10-20,AIRS,seq_gt_1,>1,3.87,10.33
2025-10-20,ALB,seq_gt_1,>1,-10.69,96.14
2025-10-20,AMRC,seq_gt_1,>1,-13.38,40.57
2025-10-20,AMRK,seq_gt_1,>1,3.96,28.56
2025-10-20,ANGO,seq_gt_1,>1,6.77,11.82
2025-10-20,AQST,seq_gt_1,>1,-15.09,7.49
2025-10-20,BEAM,seq_gt_1,>1,-7.05,30.62
2025-10-20,BTBT,seq_gt_1,>1,2.13,4.22
2025-10-20,BTU,seq_gt_1,>1,-12.46,31.93
2025-10-20,CENX,seq_gt_1,>1,-3.04,34.26
2025-10-20,CIA,seq_gt_1,>1,-1.65,6.05
2025-10-20,CLPT,seq_gt_1,>1,10.14,27.32
2025-10-20,DK,seq_gt_1,>1,4.73,34.27
2025-10-20,DOCN,seq_gt_1,>1,-1.63,41.1
2025-10-20,EGAN,seq_gt_1,>1,-5.47,13.89
2025-10-20,ERAS,seq_gt_1,>1,4.88,2.46
2025-10-20,FORM,seq_gt_1,>1,-3.62,44.15
2025-10-20,FULC,seq_gt_1,>1,6.83,9.22
2025-10-20,GLUE,seq_gt_1,>1,15.91,9.87
2025-10-20,HUT,seq_gt_1,>1,14.64,49.92
2025-10-20,MFH,seq_gt_1,>1,206.55,11.9
2025-10-20,NSSC,seq_gt_1,>1,-15.80,43.8
2025-10-20,NTLA,seq_gt_1,>1,-6.86,27.98
2025-10-20,RCUS,seq_gt_1,>1,-11.96,17.47
2025-10-20,REAL,seq_gt_1,>1,3.33,11.71
2025-10-20,RIOT,seq_gt_1,>1,8.04,22.01
2025-10-20,RR,seq_gt_1,>1,32.19,5.56
2025-10-20,SKYX,seq_gt_1,>1,-8.23,1.58
2025-10-20,SSRM,seq_gt_1,>1,-14.42,24.41
2025-10-20,TARA,seq_gt_1,>1,-1.62,5.56
2025-10-20,TE,seq_gt_1,>1,10.08,4.76
2025-10-20,TERN,seq_gt_1,>1,4.52,8.62
2025-10-20,TSHA,seq_gt_1,>1,16.31,4.72
2025-10-20,VICR,seq_gt_1,>1,-6.43,58.04
2025-10-20,ATRC,seq_eq_1,1,-0.64,37.56
2025-10-20,BEAM,seq_eq_1,1,-7.05,27.87
2025-10-20,CENX,seq_eq_1,1,-3.04,24.52
2025-10-20,CIA,seq_eq_1,1,-1.65,5.59
2025-10-20,FORM,seq_eq_1,1,-3.62,36.04
2025-10-20,NTLA,seq_eq_1,1,-6.86,16.11
2025-10-20,SKYX,seq_eq_1,1,-8.23,1.35
2025-10-20,TARA,seq_eq_1,1,-1.62,4.96
2025-10-20,ABSI,seq_eq_0,0,-11.67,4.8
2025-10-20,ATRC,seq_eq_0,0,-0.64,37.46
2025-10-20,BBAI,seq_eq_0,0,25.60,7.46
2025-10-20,CBAN,seq_eq_0,0,11.74,16.35
2025-10-20,CMRE,seq_eq_0,0,11.20,11.43
2025-10-20,DAKT,seq_eq_0,0,21.72,19.98
2025-10-20,DSGN,seq_eq_0,0,27.10,5.83
2025-10-20,ECVT,seq_eq_0,0,16.77,8.17
2025-10-20,ETNB,seq_eq_0,0,-5.47,14.8
2025-10-20,FANG,seq_eq_0,0,6.81,141.19
2025-10-20,FUBO,seq_eq_0,0,23.01,3.65
2025-10-20,GENI,seq_eq_0,0,14.52,11.78
2025-10-20,GETY,seq_eq_0,0,18.91,2.01
2025-10-20,HYLN,seq_eq_0,0,17.84,2.13
2025-10-20,ISPR,seq_eq_0,0,39.67,2.42
2025-10-20,LUNR,seq_eq_0,0,11.17,12.89
2025-10-20,OLMA,seq_eq_0,0,46.33,7.77
2025-10-20,PLYM,seq_eq_0,0,1.23,22.0
2025-10-20,SES,seq_eq_0,0,13.76,3.27
2025-10-20,SGHT,seq_eq_0,0,-7.51,4.66
2025-10-20,SKYT,seq_eq_0,0,30.25,15.9
2025-10-20,TDOC,seq_eq_0,0,5.35,8.98
2025-10-20,UCB,seq_eq_0,0,7.28,30.49
2025-10-20,XGN,seq_eq_0,0,2.22,11.72
2025-10-21,ABUS,seq_gt_1,>1,-11.83,4.48
2025-10-21,AIRS,seq_gt_1,>1,9.28,9.81
2025-10-21,ALB,seq_gt_1,>1,-6.17,91.34
2025-10-21,AMRC,seq_gt_1,>1,-7.90,38.11
2025-10-21,AMRK,seq_gt_1,>1,9.29,27.12
2025-10-21,AQST,seq_gt_1,>1,-9.66,7.04
2025-10-21,BEAM,seq_gt_1,>1,-4.95,29.89
2025-10-21,BTU,seq_gt_1,>1,-3.19,28.86
2025-10-21,CENX,seq_gt_1,>1,11.36,30.99
2025-10-21,CLPT,seq_gt_1,>1,20.46,24.98
2025-10-21,DK,seq_gt_1,>1,6.53,33.68
2025-10-21,DOCN,seq_gt_1,>1,12.53,39.73
2025-10-21,EGAN,seq_gt_1,>1,-10.87,14.72
2025-10-21,ERAS,seq_gt_1,>1,7.98,2.38
2025-10-21,FORM,seq_gt_1,>1,-2.34,43.52
2025-10-21,FULC,seq_gt_1,>1,1.44,9.7
2025-10-21,GLUE,seq_gt_1,>1,19.08,9.59
2025-10-21,HUT,seq_gt_1,>1,21.91,46.92
2025-10-21,MFH,seq_gt_1,>1,192.54,12.46
2025-10-21,NSSC,seq_gt_1,>1,-15.82,43.74
2025-10-21,NTLA,seq_gt_1,>1,-3.56,26.97
2025-10-21,RCUS,seq_gt_1,>1,-14.90,18.05
2025-10-21,REAL,seq_gt_1,>1,-0.49,12.15
2025-10-21,RR,seq_gt_1,>1,30.37,5.63
2025-10-21,SGHT,seq_gt_1,>1,-16.67,5.16
2025-10-21,SKYX,seq_gt_1,>1,-5.88,1.53
2025-10-21,SSRM,seq_gt_1,>1,-5.65,22.13
2025-10-21,TARA,seq_gt_1,>1,8.33,5.4
2025-10-21,TE,seq_gt_1,>1,16.74,4.48
2025-10-21,TSHA,seq_gt_1,>1,6.41,5.15
2025-10-21,VICR,seq_gt_1,>1,-17.57,65.8
2025-10-21,REAL,seq_eq_1,1,-0.49,10.0
2025-10-21,ABSI,seq_eq_0,0,-8.24,4.61
2025-10-21,ANGO,seq_eq_0,0,7.78,11.7
2025-10-21,ATRC,seq_eq_0,0,2.92,37.0
2025-10-21,BBAI,seq_eq_0,0,32.20,7.08
2025-10-21,BTBT,seq_eq_0,0,11.11,3.87
2025-10-21,CBAN,seq_eq_0,0,10.33,16.56
2025-10-21,CIA,seq_eq_0,0,10.75,5.49
2025-10-21,CMRE,seq_eq_0,0,12.78,11.27
2025-10-21,DAKT,seq_eq_0,0,22.15,19.91
2025-10-21,DSGN,seq_eq_0,0,31.44,5.63
2025-10-21,ECVT,seq_eq_0,0,17.20,8.14
2025-10-21,ETNB,seq_eq_0,0,-5.54,14.8
2025-10-21,FANG,seq_eq_0,0,6.43,141.53
2025-10-21,FUBO,seq_eq_0,0,22.74,3.65
2025-10-21,GENI,seq_eq_0,0,13.56,11.87
2025-10-21,GETY,seq_eq_0,0,19.50,2.0
2025-10-21,HYLN,seq_eq_0,0,16.28,2.15
2025-10-21,INDI,seq_eq_0,0,7.10,5.63
2025-10-21,ISPR,seq_eq_0,0,36.99,2.46
2025-10-21,LUNR,seq_eq_0,0,12.70,12.68
2025-10-21,OLMA,seq_eq_0,0,37.08,8.28
2025-10-21,PLYM,seq_eq_0,0,0.82,22.08
2025-10-21,RIOT,seq_eq_0,0,14.90,20.67
2025-10-21,SES,seq_eq_0,0,30.63,2.84
2025-10-21,SKYT,seq_eq_0,0,32.44,15.63
2025-10-21,TDOC,seq_eq_0,0,8.89,8.66
2025-10-21,TERN,seq_eq_0,0,10.84,8.12
2025-10-21,UCB,seq_eq_0,0,8.21,30.22
2025-10-21,XGN,seq_eq_0,0,2.40,11.69
2025-10-22,ABUS,seq_gt_1,>1,-11.06,4.43
2025-10-22,AIRS,seq_gt_1,>1,4.69,10.24
2025-10-22,ALB,seq_gt_1,>1,-6.28,91.27
2025-10-22,AMRC,seq_gt_1,>1,-8.51,38.32
2025-10-22,ANGO,seq_gt_1,>1,3.71,12.14
2025-10-22,AQST,seq_gt_1,>1,-7.16,6.84
2025-10-22,BTU,seq_gt_1,>1,-1.34,28.32
2025-10-22,CENX,seq_gt_1,>1,19.16,28.96
2025-10-22,CLPT,seq_gt_1,>1,23.88,24.29
2025-10-22,DK,seq_gt_1,>1,0.84,35.57
2025-10-22,DOCN,seq_gt_1,>1,14.57,38.98
2025-10-22,EGAN,seq_gt_1,>1,-6.29,13.99
2025-10-22,ERAS,seq_gt_1,>1,13.22,2.27
2025-10-22,FORM,seq_gt_1,>1,7.14,41.29
2025-10-22,FULC,seq_gt_1,>1,8.74,9.04
2025-10-22,GLUE,seq_gt_1,>1,22.03,9.35
2025-10-22,MFH,seq_gt_1,>1,273.16,9.76
2025-10-22,NSSC,seq_gt_1,>1,-15.35,43.44
2025-10-22,NTLA,seq_gt_1,>1,14.52,24.58
2025-10-22,RCUS,seq_gt_1,>1,-8.63,16.8
2025-10-22,REAL,seq_gt_1,>1,5.77,11.78
2025-10-22,RR,seq_gt_1,>1,44.86,5.06
2025-10-22,SGHT,seq_gt_1,>1,-16.18,5.13
2025-10-22,SKYX,seq_gt_1,>1,16.20,1.42
2025-10-22,SSRM,seq_gt_1,>1,-6.99,22.45
2025-10-22,TARA,seq_gt_1,>1,12.33,5.19
2025-10-22,TE,seq_gt_1,>1,27.01,4.11
2025-10-22,TSHA,seq_gt_1,>1,10.73,4.94
2025-10-22,VICR,seq_gt_1,>1,4.82,85.76
2025-10-22,ABSI,seq_eq_0,0,-1.40,4.28
2025-10-22,ATRC,seq_eq_0,0,2.51,37.11
2025-10-22,BBAI,seq_eq_0,0,41.60,6.61
2025-10-22,BEAM,seq_eq_0,0,13.80,27.68
2025-10-22,BTBT,seq_eq_0,0,19.50,3.59
2025-10-22,CBAN,seq_eq_0,0,9.08,16.74
2025-10-22,CIA,seq_eq_0,0,10.14,5.52
2025-10-22,CMRE,seq_eq_0,0,10.91,11.46
2025-10-22,DAKT,seq_eq_0,0,21.79,19.96
2025-10-22,DSGN,seq_eq_0,0,33.63,5.53
2025-10-22,ECVT,seq_eq_0,0,17.22,8.13
2025-10-22,ETNB,seq_eq_0,0,-5.68,14.8
2025-10-22,FANG,seq_eq_0,0,5.75,142.28
2025-10-22,FUBO,seq_eq_0,0,28.82,3.47
2025-10-22,GENI,seq_eq_0,0,14.04,11.82
2025-10-22,GETY,seq_eq_0,0,16.10,2.05
2025-10-22,HUT,seq_eq_0,0,47.22,38.84
2025-10-22,HYLN,seq_eq_0,0,23.76,2.02
2025-10-22,INDI,seq_eq_0,0,12.71,5.35
2025-10-22,ISPR,seq_eq_0,0,41.35,2.37
2025-10-22,LUNR,seq_eq_0,0,25.46,11.35
2025-10-22,OLMA,seq_eq_0,0,38.46,8.19
2025-10-22,PLYM,seq_eq_0,0,0.63,22.11
2025-10-22,RIOT,seq_eq_0,0,24.96,18.99
2025-10-22,SES,seq_eq_0,0,49.60,2.48
2025-10-22,SKYT,seq_eq_0,0,34.09,15.43
2025-10-22,TDOC,seq_eq_0,0,12.71,8.34
2025-10-22,TERN,seq_eq_0,0,10.44,8.14
2025-10-22,UCB,seq_eq_0,0,8.75,30.06
2025-10-22,XGN,seq_eq_0,0,1.79,11.75
2025-10-23,ABUS,seq_gt_1,>1,-7.94,4.28
2025-10-23,AIRS,seq_gt_1,>1,0.85,10.62
2025-10-23,ALB,seq_gt_1,>1,-12.29,97.36
2025-10-23,AMRC,seq_gt_1,>1,-11.65,39.65
2025-10-23,AMRK,seq_gt_1,>1,8.09,27.33
2025-10-23,ANGO,seq_gt_1,>1,4.83,12.0
2025-10-23,AQST,seq_gt_1,>1,-9.54,7.02
2025-10-23,AVDL,seq_gt_1,>1,-3.02,18.56
2025-10-23,BALY,seq_gt_1,>1,-18.43,18.72
2025-10-23,BEAM,seq_gt_1,>1,11.52,28.2
2025-10-23,BTU,seq_gt_1,>1,-3.89,29.06
2025-10-23,CENX,seq_gt_1,>1,15.23,29.94
2025-10-23,CIA,seq_gt_1,>1,7.62,5.64
2025-10-23,CLPT,seq_gt_1,>1,19.07,25.27
2025-10-23,DK,seq_gt_1,>1,-4.53,37.56
2025-10-23,DOCN,seq_gt_1,>1,12.62,39.61
2025-10-23,EGAN,seq_gt_1,>1,-9.84,14.53
2025-10-23,ERAS,seq_gt_1,>1,15.84,2.21
2025-10-23,FORM,seq_gt_1,>1,3.15,42.84
2025-10-23,FULC,seq_gt_1,>1,9.72,8.95
2025-10-23,GLUE,seq_gt_1,>1,9.73,10.38
2025-10-23,MFH,seq_gt_1,>1,223.18,11.26
2025-10-23,NSSC,seq_gt_1,>1,-16.44,43.93
2025-10-23,NTLA,seq_gt_1,>1,8.54,25.89
2025-10-23,RCUS,seq_gt_1,>1,-8.64,16.78
2025-10-23,REAL,seq_gt_1,>1,3.32,12.05
2025-10-23,RR,seq_gt_1,>1,35.24,5.42
2025-10-23,SGHT,seq_gt_1,>1,-17.66,5.21
2025-10-23,SKYX,seq_gt_1,>1,4.46,1.57
2025-10-23,SSRM,seq_gt_1,>1,-9.34,23.02
2025-10-23,TARA,seq_gt_1,>1,12.60,5.16
2025-10-23,TE,seq_gt_1,>1,40.43,3.71
2025-10-23,TSHA,seq_gt_1,>1,10.53,4.94
2025-10-23,VICR,seq_gt_1,>1,-3.39,92.98
2025-10-23,DK,seq_eq_1,1,-4.53,31.0
2025-10-23,VICR,seq_eq_1,1,-3.39,57.31
2025-10-23,ABSI,seq_eq_0,0,-1.64,4.28
2025-10-23,ATRC,seq_eq_0,0,1.66,37.39
2025-10-23,BBAI,seq_eq_0,0,37.91,6.78
2025-10-23,BTBT,seq_eq_0,0,15.05,3.72
2025-10-23,CBAN,seq_eq_0,0,11.96,16.31
2025-10-23,CMRE,seq_eq_0,0,9.29,11.63
2025-10-23,DAKT,seq_eq_0,0,22.41,19.86
2025-10-23,DSGN,seq_eq_0,0,29.47,5.7
2025-10-23,ECVT,seq_eq_0,0,13.18,8.42
2025-10-23,ETNB,seq_eq_0,0,-5.74,14.8
2025-10-23,FANG,seq_eq_0,0,2.13,147.17
2025-10-23,FUBO,seq_eq_0,0,24.23,3.59
2025-10-23,GENI,seq_eq_0,0,12.25,12.0
2025-10-23,GETY,seq_eq_0,0,9.72,2.16
2025-10-23,HUT,seq_eq_0,0,40.65,40.64
2025-10-23,HYLN,seq_eq_0,0,14.75,2.17
2025-10-23,INDI,seq_eq_0,0,9.45,5.5
2025-10-23,ISPR,seq_eq_0,0,38.02,2.42
2025-10-23,LUNR,seq_eq_0,0,15.46,12.29
2025-10-23,OLMA,seq_eq_0,0,39.93,8.09
2025-10-23,PLYM,seq_eq_0,0,0.86,22.05
2025-10-23,RIOT,seq_eq_0,0,15.67,20.49
2025-10-23,SES,seq_eq_0,0,56.12,2.37
2025-10-23,SKYT,seq_eq_0,0,21.65,17.0
2025-10-23,TDOC,seq_eq_0,0,8.95,8.6
2025-10-23,TERN,seq_eq_0,0,19.87,7.5
2025-10-23,UCB,seq_eq_0,0,9.44,29.86
2025-10-24,ABUS,seq_gt_1,>1,-9.63,4.36
2025-10-24,AIRS,seq_gt_1,>1,-6.06,11.39
2025-10-24,ALB,seq_gt_1,>1,-19.32,105.64
2025-10-24,AMRC,seq_gt_1,>1,-17.61,42.47
2025-10-24,AMRK,seq_gt_1,>1,5.21,28.03
2025-10-24,ANGO,seq_gt_1,>1,1.86,12.34
2025-10-24,AQST,seq_gt_1,>1,-7.16,6.84
2025-10-24,AVDL,seq_gt_1,>1,-3.02,18.56
2025-10-24,BALY,seq_gt_1,>1,8.53,19.11
2025-10-24,BEAM,seq_gt_1,>1,12.34,27.96
2025-10-24,BTU,seq_gt_1,>1,-3.72,29.0
2025-10-24,CENX,seq_gt_1,>1,12.02,30.79
2025-10-24,CIA,seq_gt_1,>1,7.05,5.67
2025-10-24,CLPT,seq_gt_1,>1,21.62,24.74
2025-10-24,DK,seq_gt_1,>1,-4.14,37.4
2025-10-24,DOCN,seq_gt_1,>1,12.95,39.45
2025-10-24,EGAN,seq_gt_1,>1,-9.35,14.44
2025-10-24,ERAS,seq_gt_1,>1,7.56,2.38
2025-10-24,FORM,seq_gt_1,>1,2.25,43.17
2025-10-24,FULC,seq_gt_1,>1,6.40,9.22
2025-10-24,GLUE,seq_gt_1,>1,2.15,11.14
2025-10-24,HUT,seq_gt_1,>1,19.89,47.66
2025-10-24,MFH,seq_gt_1,>1,217.00,11.47
2025-10-24,NSSC,seq_gt_1,>1,-16.87,44.09
2025-10-24,NTLA,seq_gt_1,>1,9.53,25.6
2025-10-24,RCUS,seq_gt_1,>1,-11.55,17.31
2025-10-24,REAL,seq_gt_1,>1,2.90,12.09
2025-10-24,RR,seq_gt_1,>1,20.39,6.08
2025-10-24,SGHT,seq_gt_1,>1,-18.94,5.28
2025-10-24,SKYX,seq_gt_1,>1,0.00,1.64
2025-10-24,SSRM,seq_gt_1,>1,-8.78,22.88
2025-10-24,TARA,seq_gt_1,>1,13.33,5.1
2025-10-24,TDOC,seq_gt_1,>1,-1.16,9.46
2025-10-24,TE,seq_gt_1,>1,49.86,3.47
2025-10-24,TSHA,seq_gt_1,>1,14.74,4.75
2025-10-24,VICR,seq_gt_1,>1,-0.73,90.44
2025-10-24,XGN,seq_gt_1,>1,-0.08,11.96
2025-10-24,AIRS,seq_eq_1,1,-6.06,7.54
2025-10-24,TDOC,seq_eq_1,1,-1.16,9.01
2025-10-24,XGN,seq_eq_1,1,-0.08,11.92
2025-10-24,ABSI,seq_eq_0,0,-1.64,4.27
2025-10-24,ATRC,seq_eq_0,0,1.17,37.54
2025-10-24,BBAI,seq_eq_0,0,32.48,7.05
2025-10-24,BTBT,seq_eq_0,0,9.46,3.91
2025-10-24,CBAN,seq_eq_0,0,9.34,16.7
2025-10-24,CMRE,seq_eq_0,0,11.30,11.42
2025-10-24,DAKT,seq_eq_0,0,19.05,20.42
2025-10-24,DSGN,seq_eq_0,0,28.45,5.73
2025-10-24,ECVT,seq_eq_0,0,12.53,8.46
2025-10-24,ETNB,seq_eq_0,0,-5.75,14.79
2025-10-24,FANG,seq_eq_0,0,2.93,145.86
2025-10-24,FUBO,seq_eq_0,0,22.93,3.62
2025-10-24,GENI,seq_eq_0,0,11.89,12.03
2025-10-24,GETY,seq_eq_0,0,12.92,2.09
2025-10-24,HYLN,seq_eq_0,0,9.21,2.28
2025-10-24,INDI,seq_eq_0,0,7.13,5.61
2025-10-24,ISPR,seq_eq_0,0,40.51,2.37
2025-10-24,LUNR,seq_eq_0,0,10.38,12.81
2025-10-24,OLMA,seq_eq_0,0,40.85,8.03
2025-10-24,PLYM,seq_eq_0,0,0.77,22.07
2025-10-24,RIOT,seq_eq_0,0,10.55,21.42
2025-10-24,SES,seq_eq_0,0,46.25,2.53
2025-10-24,SKYT,seq_eq_0,0,19.48,17.3
2025-10-24,TERN,seq_eq_0,0,15.57,7.77
2025-10-24,UCB,seq_eq_0,0,9.15,29.93
2025-10-24,VTOL,seq_eq_0,0,-1.19,39.62
2025-10-27,ABUS,seq_gt_1,>1,-11.86,4.47
2025-10-27,AIRS,seq_gt_1,>1,-8.15,11.65
2025-10-27,ALB,seq_gt_1,>1,-11.60,96.23
2025-10-27,AMRC,seq_gt_1,>1,-15.88,41.55
2025-10-27,AMRK,seq_gt_1,>1,6.01,27.77
2025-10-27,ANGO,seq_gt_1,>1,2.20,12.29
2025-10-27,AQST,seq_gt_1,>1,-9.43,7.0
2025-10-27,AVDL,seq_gt_1,>1,-3.02,18.56
2025-10-27,BALY,seq_gt_1,>1,11.28,18.62
2025-10-27,BTU,seq_gt_1,>1,-1.55,28.35
2025-10-27,CENX,seq_gt_1,>1,12.35,30.7
2025-10-27,CLPT,seq_gt_1,>1,18.19,25.46
2025-10-27,DK,seq_gt_1,>1,-5.34,37.85
2025-10-27,DOCN,seq_gt_1,>1,10.23,40.38
2025-10-27,DSGN,seq_gt_1,>1,5.45,6.97
2025-10-27,EGAN,seq_gt_1,>1,-6.44,13.98
2025-10-27,ERAS,seq_gt_1,>1,6.69,2.39
2025-10-27,FORM,seq_gt_1,>1,0.73,43.77
2025-10-27,FULC,seq_gt_1,>1,1.55,9.65
2025-10-27,GLUE,seq_gt_1,>1,-7.79,12.32
2025-10-27,HUT,seq_gt_1,>1,14.70,49.8
2025-10-27,LVS,seq_gt_1,>1,-3.23,59.44
2025-10-27,MFH,seq_gt_1,>1,236.17,10.81
2025-10-27,NSSC,seq_gt_1,>1,-17.01,44.1
2025-10-27,RCUS,seq_gt_1,>1,-17.80,18.6
2025-10-27,REAL,seq_gt_1,>1,0.89,12.32
2025-10-27,RIOT,seq_gt_1,>1,2.83,23.0
2025-10-27,RR,seq_gt_1,>1,24.53,5.87
2025-10-27,SGHT,seq_gt_1,>1,-17.41,5.17
2025-10-27,SKYX,seq_gt_1,>1,7.24,1.52
2025-10-27,SSRM,seq_gt_1,>1,-5.86,22.17
2025-10-27,TARA,seq_gt_1,>1,12.50,5.12
2025-10-27,TE,seq_gt_1,>1,35.77,3.83
2025-10-27,TSHA,seq_gt_1,>1,11.48,4.88
2025-10-27,VICR,seq_gt_1,>1,-0.31,90.0
2025-10-27,GLUE,seq_eq_1,1,-7.79,8.46
2025-10-27,ABSI,seq_eq_0,0,-6.67,4.5
2025-10-27,ATRC,seq_eq_0,0,4.06,36.47
2025-10-27,BBAI,seq_eq_0,0,31.55,7.1
2025-10-27,BEAM,seq_eq_0,0,17.36,26.73
2025-10-27,BTBT,seq_eq_0,0,7.02,3.99
2025-10-27,CBAN,seq_eq_0,0,10.40,16.54
2025-10-27,CIA,seq_eq_0,0,10.77,5.48
2025-10-27,CLOV,seq_eq_0,0,-9.71,3.81
2025-10-27,CMRE,seq_eq_0,0,10.05,11.54
2025-10-27,DAKT,seq_eq_0,0,20.23,20.22
2025-10-27,ECVT,seq_eq_0,0,14.42,8.32
2025-10-27,ETNB,seq_eq_0,0,-6.07,14.83
2025-10-27,FANG,seq_eq_0,0,3.85,144.4
2025-10-27,FUBO,seq_eq_0,0,24.02,3.58
2025-10-27,GENI,seq_eq_0,0,11.90,12.02
2025-10-27,GETY,seq_eq_0,0,9.30,2.15
