ticker,side,entry_date,entry,sl,tp,confidence,exit_date,exit,reason,pnl,pnl_pct,days_held
BMBL,תמיכה,2023-08-25,16.04,14.44,19.25,100.0,2023-09-21,14.44,SL,-498.75,-9.98,18
AGEN,תמיכה,2023-09-06,25.6,23.04,30.72,100.0,2023-09-25,23.04,SL,-500.0,-10.0,13
AHH,תמיכה,2023-08-15,11.47,10.32,13.76,100.0,2023-09-26,10.32,SL,-501.31,-10.03,29
ECVT,תמיכה,2023-08-03,10.32,9.29,12.38,100.0,2023-09-29,9.84,TIME,-232.56,-4.65,40
EWTX,תמיכה,2023-09-29,5.73,5.16,6.88,100.0,2023-10-05,6.88,TP,1003.49,20.07,4
ADNT,תמיכה,2023-09-14,38.49,34.64,46.19,100.0,2023-10-06,34.64,SL,-500.13,-10.0,16
ATRC,תמיכה,2023-09-21,41.74,37.57,50.09,100.0,2023-10-12,37.57,SL,-499.52,-9.99,15
ALRS,פריצה,2023-08-17,18.84,16.96,22.61,100.0,2023-10-13,17.48,TIME,-360.93,-7.22,40
KE,פריצה,2023-08-17,29.11,26.2,34.93,100.0,2023-10-13,26.2,SL,-499.83,-10.0,40
ALKT,פריצה,2023-08-18,15.73,14.16,18.88,100.0,2023-10-16,17.58,TIME,588.05,11.76,40
GNLX,פריצה,2023-10-13,20.86,18.77,25.03,100.0,2023-10-17,18.77,SL,-500.96,-10.02,2
AAON,פריצה,2023-08-25,60.7,54.63,72.84,100.0,2023-10-18,54.63,SL,-500.0,-10.0,37
BBW,פריצה,2023-09-11,28.11,25.3,33.73,100.0,2023-10-23,25.3,SL,-499.82,-10.0,30
BLKB,פריצה,2023-08-28,73.69,66.32,88.43,100.0,2023-10-24,68.0,TIME,-386.08,-7.72,40
BBCP,פריצה,2023-09-15,8.28,7.45,9.94,100.0,2023-10-24,7.45,SL,-501.21,-10.02,27
ARIS,תמיכה,2023-10-13,9.1,8.19,10.92,100.0,2023-10-24,8.19,SL,-500.0,-10.0,7
AVNS,תמיכה,2023-09-05,20.05,18.05,24.06,100.0,2023-10-25,18.05,SL,-498.75,-9.98,36
CENTA,פריצה,2023-09-01,32.81,29.53,39.37,100.0,2023-10-30,31.5,TIME,-199.63,-3.99,40
ALGT,תמיכה,2023-10-24,71.31,64.18,85.57,100.0,2023-11-02,64.18,SL,-499.93,-10.0,7
AMAL,תמיכה,2023-10-24,15.8,14.22,18.96,100.0,2023-11-03,18.96,TP,1000.0,20.0,8
AOSL,תמיכה,2023-10-25,25.02,22.52,30.02,100.0,2023-11-07,22.52,SL,-499.6,-9.99,9
AMSF,תמיכה,2023-09-13,50.42,45.38,60.5,100.0,2023-11-08,50.73,TIME,30.74,0.61,40
BRP,תמיכה,2023-10-18,21.34,19.21,25.61,100.0,2023-11-08,19.21,SL,-499.06,-9.98,15
BARK,תמיכה,2023-10-23,20.4,18.36,24.48,100.0,2023-11-08,18.36,SL,-500.0,-10.0,12
ARLO,פריצה,2023-11-02,8.89,8.0,10.67,100.0,2023-11-10,8.0,SL,-500.56,-10.01,6
EB,תמיכה,2023-11-07,8.24,7.42,9.89,100.0,2023-11-10,7.42,SL,-497.57,-9.95,3
AIR,פריצה,2023-09-25,61.33,55.2,73.6,100.0,2023-11-20,66.8,TIME,445.95,8.92,40
ASO,תמיכה,2023-09-26,45.61,41.05,54.73,100.0,2023-11-21,48.19,TIME,282.83,5.66,40
AEO,פריצה,2023-10-16,17.73,15.96,21.28,100.0,2023-11-21,15.96,SL,-499.15,-9.98,26
CVGW,תמיכה,2023-11-08,24.64,22.18,29.57,100.0,2023-11-30,22.18,SL,-499.19,-9.98,15
ASC,פריצה,2023-10-05,12.5,11.25,15.0,100.0,2023-12-01,14.28,TIME,712.0,14.24,40
NXT,תמיכה,2023-11-08,35.48,31.93,42.58,100.0,2023-12-01,42.58,TP,1000.56,20.01,16
CODI,פריצה,2023-10-06,18.35,16.52,22.02,100.0,2023-12-04,20.68,TIME,634.88,12.7,40
SPOK,פריצה,2023-11-21,16.98,15.28,20.38,100.0,2023-12-05,15.28,SL,-500.59,-10.01,9
AGX,פריצה,2023-10-30,45.01,40.51,54.01,100.0,2023-12-07,40.51,SL,-499.89,-10.0,27
CGEM,תמיכה,2023-12-01,8.66,7.79,10.39,100.0,2023-12-07,7.79,SL,-502.31,-10.05,4
FCCO,תמיכה,2023-10-12,17.28,15.55,20.74,100.0,2023-12-08,19.2,TIME,555.56,11.11,40
BHRB,תמיכה,2023-11-10,44.87,40.38,53.84,100.0,2023-12-08,53.84,TP,999.55,19.99,19
CRMT,תמיכה,2023-12-05,66.29,59.66,79.55,100.0,2023-12-12,59.66,SL,-500.08,-10.0,5
BMI,פריצה,2023-10-17,139.82,125.84,167.78,100.0,2023-12-13,154.88,TIME,538.55,10.77,40
KTB,פריצה,2023-11-10,48.89,44.0,58.67,100.0,2023-12-14,58.67,TP,1000.2,20.0,23
IIPR,פריצה,2023-11-20,80.56,72.5,96.67,100.0,2023-12-14,96.67,TP,999.88,20.0,17
CSR,פריצה,2023-11-03,50.83,45.75,61.0,100.0,2024-01-03,55.7,TIME,479.05,9.58,40
NEWT,תמיכה,2023-11-08,13.61,12.25,16.33,100.0,2024-01-08,13.57,TIME,-14.7,-0.29,40
FPI,פריצה,2023-12-01,12.61,11.35,15.13,100.0,2024-01-09,11.35,SL,-499.6,-9.99,25
ABG,פריצה,2023-12-13,221.75,199.58,266.1,100.0,2024-01-16,199.58,SL,-499.89,-10.0,21
UEC,פריצה,2023-12-14,6.73,6.06,8.08,100.0,2024-01-16,8.08,TP,1002.97,20.06,20
ABCB,פריצה,2024-01-04,50.44,45.4,60.53,100.0,2024-01-17,45.4,SL,-499.6,-9.99,8
PANL,פריצה,2023-12-04,7.16,6.44,8.59,100.0,2024-01-18,8.59,TP,998.6,19.97,30
ASGN,פריצה,2023-11-22,90.46,81.41,108.55,100.0,2024-01-23,94.1,TIME,201.19,4.02,40
AFRI,פריצה,2023-11-30,11.14,10.03,13.37,100.0,2024-01-29,10.03,SL,-498.2,-9.96,39
BOWL,פריצה,2024-01-16,12.29,11.06,14.75,100.0,2024-01-31,11.06,SL,-500.41,-10.01,11
ACNB,פריצה,2024-01-17,43.71,39.34,52.45,100.0,2024-01-31,39.34,SL,-499.89,-10.0,10
BRP,פריצה,2024-01-29,24.8,22.32,29.76,100.0,2024-02-01,22.32,SL,-500.0,-10.0,3
AGX,תמיכה,2023-12-07,41.83,37.65,50.2,100.0,2024-02-06,44.68,TIME,340.66,6.81,40
BRSP,פריצה,2023-12-07,7.07,6.36,8.48,100.0,2024-02-06,6.91,TIME,-113.15,-2.26,40
GWRS,פריצה,2023-12-08,12.48,11.23,14.98,100.0,2024-02-07,12.36,TIME,-48.08,-0.96,40
LQDT,תמיכה,2023-12-08,17.12,15.41,20.54,100.0,2024-02-07,17.23,TIME,32.13,0.64,40
FRBA,פריצה,2023-12-15,14.42,12.98,17.3,100.0,2024-02-08,12.98,SL,-499.31,-9.99,36
WHD,תמיכה,2023-12-12,40.94,36.85,49.13,100.0,2024-02-09,43.14,TIME,268.69,5.37,40
CAL,פריצה,2023-12-14,29.88,26.89,35.86,100.0,2024-02-12,35.86,TP,1000.67,20.01,39
ACLX,פריצה,2024-02-09,64.89,58.4,77.87,100.0,2024-02-21,58.4,SL,-500.08,-10.0,7
ALRM,פריצה,2024-01-23,63.02,56.72,75.62,100.0,2024-02-28,75.62,TP,999.68,19.99,25
AMKR,פריצה,2024-01-08,30.99,27.89,37.19,100.0,2024-03-06,35.16,TIME,672.8,13.46,40
KFY,פריצה,2024-01-16,56.29,50.66,67.55,100.0,2024-03-06,67.55,TP,1000.18,20.0,35
BOX,תמיכה,2024-02-21,24.93,22.44,29.92,100.0,2024-03-06,29.92,TP,1000.8,20.02,10
GRNT,תמיכה,2024-01-09,5.5,4.95,6.6,100.0,2024-03-07,6.07,TIME,518.18,10.36,40
AGYS,פריצה,2024-02-06,83.44,75.1,100.13,100.0,2024-03-11,75.1,SL,-499.76,-10.0,23
CMT,פריצה,2024-02-07,16.55,14.9,19.86,100.0,2024-03-12,19.86,TP,1000.0,20.0,23
ATMU,תמיכה,2024-01-31,22.33,20.1,26.8,100.0,2024-03-14,26.8,TP,1000.9,20.02,30
BFC,פריצה,2024-01-18,88.63,79.77,106.36,100.0,2024-03-15,82.07,TIME,-370.08,-7.4,40
AOSL,תמיכה,2024-02-07,23.0,20.7,27.6,100.0,2024-03-19,20.7,SL,-500.0,-10.0,28
AROC,פריצה,2024-02-12,16.51,14.86,19.81,100.0,2024-03-22,19.81,TP,999.39,19.99,28
AVTE,פריצה,2024-03-06,23.87,21.48,28.64,100.0,2024-03-27,28.64,TP,999.16,19.98,15
KRG,תמיכה,2024-01-31,21.4,19.26,25.68,100.0,2024-03-28,21.68,TIME,65.42,1.31,40
AFRI,פריצה,2024-02-01,10.6,9.54,12.72,100.0,2024-04-01,10.31,TIME,-136.79,-2.74,40
EPRT,פריצה,2024-02-06,24.56,22.1,29.47,100.0,2024-04-04,25.47,TIME,185.26,3.71,40
AIRS,תמיכה,2024-03-06,6.03,5.43,7.24,100.0,2024-04-04,5.43,SL,-497.51,-9.95,20
CPRX,פריצה,2024-03-07,16.64,14.98,19.97,100.0,2024-04-05,14.98,SL,-498.8,-9.98,20
CHEF,פריצה,2024-03-25,37.15,33.44,44.58,100.0,2024-04-05,33.44,SL,-499.33,-9.99,8
DX,פריצה,2024-02-08,11.99,10.79,14.39,100.0,2024-04-08,12.12,TIME,54.21,1.08,40
BASE,פריצה,2024-03-06,27.98,25.18,33.58,100.0,2024-04-10,25.18,SL,-500.36,-10.01,24
AMCX,תמיכה,2024-03-28,12.13,10.92,14.56,100.0,2024-04-10,10.92,SL,-498.76,-9.98,8
ADEA,פריצה,2024-03-07,11.31,10.18,13.57,100.0,2024-04-12,10.18,SL,-499.56,-9.99,25
SGRY,תמיכה,2024-04-04,27.05,24.35,32.46,100.0,2024-04-18,24.35,SL,-499.08,-9.98,10
AMBA,תמיכה,2024-04-05,47.87,43.08,57.44,100.0,2024-04-18,43.08,SL,-500.31,-10.01,9
APPN,פריצה,2024-04-05,38.03,34.23,45.64,100.0,2024-04-19,34.23,SL,-499.61,-9.99,10
CRSR,תמיכה,2024-04-05,11.84,10.66,14.21,100.0,2024-04-22,10.66,SL,-498.31,-9.97,11
AHH,תמיכה,2024-02-28,10.24,9.22,12.29,100.0,2024-04-25,10.5,TIME,126.95,2.54,40
OFLX,תמיכה,2024-04-01,72.1,64.89,86.52,100.0,2024-05-02,64.89,SL,-500.0,-10.0,23
LOCO,תמיכה,2024-03-14,8.41,7.57,10.09,100.0,2024-05-03,10.09,TP,998.81,19.98,35
AVAV,פריצה,2024-04-18,146.7,132.03,176.04,100.0,2024-05-06,176.04,TP,1000.0,20.0,12
BLMN,תמיכה,2024-04-10,27.21,24.49,32.65,100.0,2024-05-07,24.49,SL,-499.82,-10.0,19
ALGT,תמיכה,2024-04-25,57.99,52.19,69.59,100.0,2024-05-07,52.19,SL,-500.09,-10.0,8
BH,פריצה,2024-03-12,191.15,172.03,229.38,100.0,2024-05-08,203.33,TIME,318.6,6.37,40
CENTA,פריצה,2024-03-12,36.72,33.05,44.06,100.0,2024-05-08,35.94,TIME,-106.21,-2.12,40
ALIT,פריצה,2024-04-08,190.0,171.0,228.0,100.0,2024-05-08,171.0,SL,-500.0,-10.0,22
AGS,תמיכה,2024-04-18,8.5,7.65,10.2,100.0,2024-05-09,10.2,TP,1000.0,20.0,15
EVCM,תמיכה,2024-03-15,8.45,7.6,10.14,100.0,2024-05-10,10.14,TP,1000.0,20.0,39
PBPB,פריצה,2024-05-08,9.95,8.96,11.94,100.0,2024-05-10,8.96,SL,-497.49,-9.95,2
ACT,פריצה,2024-03-19,29.61,26.65,35.53,100.0,2024-05-15,31.52,TIME,322.53,6.45,40
CTXR,תמיכה,2024-05-15,15.62,14.06,18.74,100.0,2024-05-21,18.74,TP,998.72,19.97,4
IRTC,פריצה,2024-05-15,100.59,90.53,120.71,100.0,2024-05-22,90.53,SL,-500.05,-10.0,5
ANIK,פריצה,2024-03-27,25.54,22.99,30.65,100.0,2024-05-23,24.69,TIME,-166.41,-3.33,40
APPF,פריצה,2024-05-13,249.41,224.47,299.29,100.0,2024-05-31,224.47,SL,-499.98,-10.0,13
CCOI,תמיכה,2024-05-08,63.4,57.06,76.08,100.0,2024-06-04,57.06,SL,-500.0,-10.0,18
AXSM,תמיכה,2024-04-10,70.97,63.87,85.16,100.0,2024-06-06,74.76,TIME,267.01,5.34,40
BOWL,תמיכה,2024-05-06,11.2,10.08,13.44,100.0,2024-06-11,13.44,TP,1000.0,20.0,25
BATRK,תמיכה,2024-04-19,37.28,33.55,44.74,100.0,2024-06-17,39.28,TIME,268.24,5.36,40
GORV,תמיכה,2024-05-23,102.3,92.07,122.76,100.0,2024-06-17,92.07,SL,-500.0,-10.0,16
BFC,פריצה,2024-04-22,79.69,71.72,95.63,100.0,2024-06-18,81.51,TIME,114.19,2.28,40
ARL,פריצה,2024-05-07,14.09,12.68,16.91,100.0,2024-06-20,12.68,SL,-500.35,-10.01,30
GLNG,פריצה,2024-05-07,25.62,23.06,30.74,100.0,2024-06-24,30.74,TP,999.22,19.98,32
OMI,תמיכה,2024-05-22,17.76,15.98,21.31,100.0,2024-06-24,15.98,SL,-501.13,-10.02,21
ADEA,פריצה,2024-05-02,10.01,9.01,12.01,100.0,2024-07-01,11.2,TIME,594.41,11.89,40
GDYN,תמיכה,2024-05-03,10.07,9.06,12.08,100.0,2024-07-02,10.57,TIME,248.26,4.97,40
CSTM,פריצה,2024-06-11,20.42,18.38,24.5,100.0,2024-07-02,18.38,SL,-499.51,-9.99,14
AMN,תמיכה,2024-06-06,53.96,48.56,64.75,100.0,2024-07-05,48.56,SL,-500.37,-10.01,19
CSTL,פריצה,2024-06-24,22.18,19.96,26.62,100.0,2024-07-05,19.96,SL,-500.45,-10.01,8
BOX,תמיכה,2024-05-09,26.06,23.45,31.27,100.0,2024-07-09,25.19,TIME,-166.92,-3.34,40
TRNO,פריצה,2024-05-09,55.01,49.51,66.01,100.0,2024-07-09,60.76,TIME,522.63,10.45,40
LMB,פריצה,2024-05-10,51.39,46.25,61.67,100.0,2024-07-10,58.48,TIME,689.82,13.8,40
AFCG,פריצה,2024-06-20,8.56,7.7,10.27,100.0,2024-07-10,7.7,SL,-502.34,-10.05,13
EXPI,תמיכה,2024-07-01,10.69,9.62,12.83,100.0,2024-07-15,12.83,TP,1000.94,20.02,9
HCAT,תמיכה,2024-07-09,6.14,5.53,7.37,100.0,2024-07-16,7.37,TP,1001.63,20.03,5
CCS,פריצה,2024-06-24,81.42,73.28,97.7,100.0,2024-07-17,97.7,TP,999.75,20.0,16
AMWD,פריצה,2024-07-02,78.75,70.88,94.5,100.0,2024-07-18,94.5,TP,1000.0,20.0,11
CMRE,פריצה,2024-07-02,12.37,11.13,14.84,100.0,2024-07-18,11.13,SL,-501.21,-10.02,11
AIV,פריצה,2024-05-21,8.4,7.56,10.08,100.0,2024-07-19,9.01,TIME,363.1,7.26,40
CLW,פריצה,2024-07-10,46.23,41.61,55.48,100.0,2024-07-22,55.48,TP,1000.43,20.01,8
BYND,תמיכה,2024-07-18,6.43,5.79,7.72,100.0,2024-07-22,5.79,SL,-497.67,-9.95,2
SPNS,פריצה,2024-06-11,34.02,30.62,40.82,100.0,2024-07-23,40.82,TP,999.41,19.99,28
ACRE,תמיכה,2024-07-05,6.65,5.99,7.98,100.0,2024-07-23,7.98,TP,1000.0,20.0,12
CASH,פריצה,2024-07-09,57.76,51.98,69.31,100.0,2024-07-25,69.31,TP,999.83,20.0,12
AGYS,פריצה,2024-06-17,94.13,84.72,112.96,100.0,2024-07-31,112.96,TP,1000.21,20.0,30
SPOK,תמיכה,2024-06-04,14.81,13.33,17.77,100.0,2024-08-01,14.91,TIME,33.76,0.68,40
BIGC,פריצה,2024-07-23,8.29,7.46,9.95,100.0,2024-08-01,7.46,SL,-500.6,-10.01,7
ALEC,פריצה,2024-07-25,6.49,5.84,7.79,100.0,2024-08-01,5.84,SL,-500.77,-10.02,5
ZIMV,פריצה,2024-07-18,21.31,19.18,25.57,100.0,2024-08-02,19.18,SL,-499.77,-10.0,11
GSBC,פריצה,2024-07-23,63.95,57.56,76.74,100.0,2024-08-02,57.56,SL,-499.61,-9.99,8
BGC,פריצה,2024-07-15,9.41,8.47,11.29,100.0,2024-08-05,8.47,SL,-499.47,-9.99,15
GNTY,פריצה,2024-07-16,33.46,30.11,40.15,100.0,2024-08-05,30.11,SL,-500.6,-10.01,14
ACNB,פריצה,2024-07-22,41.45,37.31,49.74,100.0,2024-08-05,37.31,SL,-499.4,-9.99,10
HBCP,פריצה,2024-07-23,44.01,39.61,52.81,100.0,2024-08-05,39.61,SL,-499.89,-10.0,9
SST,תמיכה,2024-08-01,12.8,11.52,15.36,100.0,2024-08-05,11.52,SL,-500.0,-10.0,2
GOGO,תמיכה,2024-08-01,8.66,7.79,10.39,100.0,2024-08-06,7.79,SL,-502.31,-10.05,3
MODV,תמיכה,2024-08-01,22.02,19.82,26.42,100.0,2024-08-06,19.82,SL,-499.55,-9.99,3
ACDC,תמיכה,2024-08-05,7.39,6.65,8.87,100.0,2024-08-08,6.65,SL,-500.68,-10.01,3
ABG,פריצה,2024-06-17,235.75,212.18,282.9,100.0,2024-08-14,223.21,TIME,-265.96,-5.32,40
AIT,פריצה,2024-06-18,188.06,169.25,225.67,100.0,2024-08-15,200.03,TIME,318.25,6.36,40
AMBA,תמיכה,2024-08-02,43.73,39.36,52.48,100.0,2024-08-27,52.48,TP,1000.46,20.01,17
VRCA,תמיכה,2024-08-27,24.6,22.14,29.52,100.0,2024-08-29,22.14,SL,-500.0,-10.0,2
CENTA,תמיכה,2024-07-10,32.13,28.92,38.56,100.0,2024-09-05,33.48,TIME,210.08,4.2,40
DNOW,פריצה,2024-07-10,13.14,11.83,15.77,100.0,2024-09-05,12.15,TIME,-376.71,-7.53,40
AI,תמיכה,2024-08-05,23.9,21.51,28.68,100.0,2024-09-05,21.51,SL,-500.0,-10.0,22
FIZZ,פריצה,2024-08-02,48.95,44.06,58.74,100.0,2024-09-06,44.06,SL,-499.49,-9.99,24
ABG,פריצה,2024-08-15,231.99,208.79,278.39,100.0,2024-09-10,208.79,SL,-500.02,-10.0,17
FWRG,תמיכה,2024-07-19,15.6,14.04,18.72,100.0,2024-09-16,15.34,TIME,-83.33,-1.67,40
LEGH,פריצה,2024-07-19,26.2,23.58,31.44,100.0,2024-09-16,27.84,TIME,312.98,6.26,40
BDC,פריצה,2024-07-22,94.95,85.45,113.94,100.0,2024-09-17,106.29,TIME,597.16,11.94,40
ENTA,תמיכה,2024-09-05,11.84,10.66,14.21,100.0,2024-09-25,10.66,SL,-498.31,-9.97,14
ATEN,תמיכה,2024-07-31,13.09,11.78,15.71,100.0,2024-09-26,14.05,TIME,366.69,7.33,40
ACRE,תמיכה,2024-08-05,6.96,6.26,8.35,100.0,2024-10-01,6.8,TIME,-114.94,-2.3,40
AVDX,תמיכה,2024-08-05,7.58,6.82,9.1,100.0,2024-10-01,7.88,TIME,197.89,3.96,40
AKR,פריצה,2024-08-06,21.41,19.27,25.69,100.0,2024-10-02,22.81,TIME,326.95,6.54,40
ALIT,תמיכה,2024-08-06,130.4,117.36,156.48,100.0,2024-10-02,144.6,TIME,544.48,10.89,40
CENTA,תמיכה,2024-09-05,33.48,30.13,40.18,100.0,2024-10-02,30.13,SL,-500.3,-10.01,19
CMT,פריצה,2024-09-05,17.56,15.8,21.07,100.0,2024-10-03,15.8,SL,-501.14,-10.02,20
CNR,פריצה,2024-08-08,92.46,83.21,110.95,100.0,2024-10-04,104.57,TIME,654.88,13.1,40
EHAB,תמיכה,2024-09-16,8.05,7.25,9.66,100.0,2024-10-07,7.25,SL,-496.89,-9.94,15
ARWR,תמיכה,2024-09-17,20.01,18.01,24.01,100.0,2024-10-07,18.01,SL,-499.75,-10.0,14
SPNT,פריצה,2024-09-25,14.56,13.1,17.47,100.0,2024-10-07,13.1,SL,-501.37,-10.03,8
FDP,פריצה,2024-08-14,27.56,24.8,33.07,100.0,2024-10-10,28.77,TIME,219.52,4.39,40
DHT,פריצה,2024-10-07,12.06,10.85,14.47,100.0,2024-10-23,10.85,SL,-501.66,-10.03,12
EAT,פריצה,2024-10-01,78.76,70.88,94.51,100.0,2024-10-24,94.51,TP,999.87,20.0,17
AESI,פריצה,2024-08-29,21.01,18.91,25.21,100.0,2024-10-25,20.03,TIME,-233.22,-4.66,40
FORR,תמיכה,2024-10-02,16.49,14.84,19.79,100.0,2024-10-25,14.84,SL,-500.3,-10.01,17
BE,תמיכה,2024-09-06,9.95,8.96,11.94,100.0,2024-11-01,9.94,TIME,-5.03,-0.1,40
CPS,תמיכה,2024-10-02,13.15,11.84,15.78,100.0,2024-11-01,15.78,TP,1000.0,20.0,22
HDSN,פריצה,2024-10-25,8.16,7.34,9.79,100.0,2024-11-04,7.34,SL,-502.45,-10.05,6
AGM,פריצה,2024-09-10,182.76,164.48,219.31,100.0,2024-11-05,193.51,TIME,294.1,5.88,40
GBTG,פריצה,2024-11-01,7.83,7.05,9.4,100.0,2024-11-05,7.05,SL,-498.08,-9.96,2
HLF,תמיכה,2024-10-01,7.02,6.32,8.42,100.0,2024-11-06,8.42,TP,997.15,19.94,26
SMTI,פריצה,2024-10-07,29.59,26.63,35.51,100.0,2024-11-06,35.51,TP,1000.34,20.01,22
KE,תמיכה,2024-10-10,17.14,15.43,20.57,100.0,2024-11-06,20.57,TP,1000.58,20.01,19
BGC,פריצה,2024-09-16,9.91,8.92,11.89,100.0,2024-11-11,11.49,TIME,797.17,15.94,40
ANNX,פריצה,2024-11-06,7.47,6.72,8.96,100.0,2024-11-12,6.72,SL,-502.01,-10.04,4
MCRB,תמיכה,2024-11-12,13.28,11.95,15.94,100.0,2024-11-13,11.95,SL,-500.75,-10.02,1
BRSP,תמיכה,2024-10-23,5.33,4.8,6.4,100.0,2024-11-14,6.4,TP,1003.75,20.08,16
FBIZ,פריצה,2024-09-26,44.21,39.79,53.05,100.0,2024-11-21,50.25,TIME,683.1,13.66,40
CVBF,פריצה,2024-10-24,19.59,17.63,23.51,100.0,2024-11-22,23.51,TP,1000.51,20.01,21
ACA,פריצה,2024-10-04,93.3,83.97,111.96,100.0,2024-11-25,111.96,TP,1000.0,20.0,36
ACHR,פריצה,2024-11-21,5.78,5.2,6.94,100.0,2024-11-25,6.94,TP,1003.46,20.07,2
EFC,תמיכה,2024-10-02,12.6,11.34,15.12,100.0,2024-11-27,12.47,TIME,-51.59,-1.03,40
AHH,תמיכה,2024-10-03,10.76,9.68,12.91,100.0,2024-11-29,11.05,TIME,134.76,2.7,40
DFH,תמיכה,2024-11-14,28.64,25.78,34.37,100.0,2024-11-29,34.37,TP,1000.35,20.01,10
JOUT,תמיכה,2024-10-07,34.3,30.87,41.16,100.0,2024-12-03,33.21,TIME,-158.89,-3.18,40
CCOI,פריצה,2024-11-06,84.7,76.23,101.64,100.0,2024-12-10,76.23,SL,-500.0,-10.0,23
RYAM,פריצה,2024-11-29,8.81,7.93,10.57,100.0,2024-12-12,7.93,SL,-499.43,-9.99,9
AUB,פריצה,2024-11-11,43.04,38.74,51.65,100.0,2024-12-18,38.74,SL,-499.54,-9.99,26
BWB,פריצה,2024-11-06,15.39,13.85,18.47,100.0,2024-12-19,13.85,SL,-500.32,-10.01,30
ARCB,פריצה,2024-11-22,109.91,98.92,131.89,100.0,2024-12-19,98.92,SL,-499.95,-10.0,18
FCFS,פריצה,2024-10-25,105.54,94.99,126.65,100.0,2024-12-23,102.98,TIME,-121.28,-2.43,40
ANAB,תמיכה,2024-12-19,10.0,9.0,12.0,100.0,2024-12-27,9.0,SL,-500.0,-10.0,5
ACNB,פריצה,2024-11-05,43.18,38.86,51.82,100.0,2024-12-30,38.86,SL,-500.23,-10.0,37
ASGN,תמיכה,2024-11-14,91.79,82.61,110.15,100.0,2024-12-30,82.61,SL,-500.05,-10.0,30
COCO,פריצה,2024-11-01,31.97,28.77,38.36,100.0,2024-12-31,36.91,TIME,772.6,15.45,40
FCPT,פריצה,2024-11-04,27.72,24.95,33.26,100.0,2025-01-02,26.81,TIME,-164.14,-3.28,40
AMTB,פריצה,2024-11-11,24.42,21.98,29.3,100.0,2025-01-02,21.98,SL,-499.59,-9.99,35
LEGH,פריצה,2024-11-25,26.54,23.89,31.85,100.0,2025-01-02,23.89,SL,-499.25,-9.98,25
APLE,תמיכה,2024-11-05,14.76,13.28,17.71,100.0,2025-01-03,15.16,TIME,135.5,2.71,40
CHMG,פריצה,2024-11-29,52.33,47.1,62.8,100.0,2025-01-06,47.1,SL,-499.71,-9.99,24
FUBO,תמיכה,2024-12-30,15.0,13.5,18.0,100.0,2025-01-06,18.0,TP,1000.0,20.0,4
SSTK,תמיכה,2025-01-06,30.05,27.05,36.06,100.0,2025-01-07,36.06,TP,1000.0,20.0,1
PRCT,פריצה,2025-01-06,88.57,79.71,106.28,100.0,2025-01-14,79.71,SL,-500.17,-10.0,5
ARIS,פריצה,2024-12-19,23.91,21.52,28.69,100.0,2025-01-15,28.69,TP,999.58,19.99,16
GEO,פריצה,2024-11-27,28.69,25.82,34.43,100.0,2025-01-16,34.43,TP,1000.35,20.01,32
AVO,פריצה,2024-11-29,13.3,11.97,15.96,100.0,2025-01-22,11.97,SL,-500.0,-10.0,34
ESSA,פריצה,2024-11-25,20.51,18.46,24.61,100.0,2025-01-27,21.15,TIME,156.02,3.12,40
AXL,תמיכה,2024-12-30,5.78,5.2,6.94,100.0,2025-01-29,5.2,SL,-501.73,-10.03,19
BLX,פריצה,2024-12-03,34.69,31.22,41.63,100.0,2025-02-03,37.35,TIME,383.4,7.67,40
CMRE,תמיכה,2025-01-22,8.96,8.06,10.75,100.0,2025-02-06,8.06,SL,-502.23,-10.04,11
AXSM,פריצה,2025-01-29,105.14,94.63,126.17,100.0,2025-02-10,126.17,TP,1000.1,20.0,8
ULCC,פריצה,2025-02-06,8.09,7.28,9.71,100.0,2025-02-10,9.71,TP,1001.24,20.02,2
AGS,פריצה,2024-12-12,11.46,10.31,13.75,100.0,2025-02-12,12.07,TIME,266.14,5.32,40
AMRC,תמיכה,2025-01-27,22.0,19.8,26.4,100.0,2025-02-12,19.8,SL,-500.0,-10.0,12
ATRC,פריצה,2025-02-10,42.02,37.82,50.42,100.0,2025-02-18,37.82,SL,-499.76,-10.0,5
CWH,תמיכה,2024-12-18,21.0,18.9,25.2,100.0,2025-02-19,21.83,TIME,197.62,3.95,40
BIGC,פריצה,2024-12-23,6.29,5.66,7.55,100.0,2025-02-24,6.81,TIME,413.35,8.27,40
AMCX,תמיכה,2025-02-18,8.32,7.49,9.98,100.0,2025-02-25,7.49,SL,-498.8,-9.98,5
ANGO,פריצה,2025-02-19,10.88,9.79,13.06,100.0,2025-02-25,9.79,SL,-500.92,-10.02,4
COKE,פריצה,2024-12-27,123.24,110.92,147.89,100.0,2025-02-27,140.11,TIME,684.44,13.69,40
AFCG,תמיכה,2024-12-31,8.33,7.5,10.0,100.0,2025-03-03,8.4,TIME,42.02,0.84,40
EPRT,תמיכה,2025-01-02,30.83,27.75,37.0,100.0,2025-03-04,32.05,TIME,197.86,3.96,40
BKU,פריצה,2025-01-03,38.74,34.87,46.49,100.0,2025-03-04,34.87,SL,-499.48,-9.99,39
ARWR,תמיכה,2025-01-16,19.02,17.12,22.82,100.0,2025-03-04,17.12,SL,-499.47,-9.99,31
APLE,תמיכה,2025-01-03,15.16,13.64,18.19,100.0,2025-03-05,14.55,TIME,-201.19,-4.02,40
