ticker,side,event_date,close,line,gap_vs_line_pct,slope_yr_pct,days_since_anchor,vol_ratio20,atr_pct,runup_20d,dist_from_ath_pct,dollar_vol_m,attempt_no,ret_5d,ret_10d,ret_20d,ret_40d,ret_end,mfe_20d,mae_20d,stop_day,ret_at_stop,touch_no,pierce_depth_pct,closed_above
SFIX,upper_breakout,2024-11-19,3.79,3.73,1.7,-59.2,78,0.52,5.48,26.76,-96.67,7.25,3.0,22.43,20.05,-0.79,37.2,-3.69,84.17,-2.11,,,,,
SG,upper_breakout,2024-08-15,36.77,35.59,3.32,-15.4,47,1.46,6.9,54.04,-34.57,141.32,1.0,-4.65,-13.98,-5.96,3.02,-83.53,4.79,-25.89,2.0,-5.3,,,
SG,upper_breakout,2024-10-08,38.2,37.11,2.95,-13.5,36,1.74,5.56,25.91,-32.03,109.39,1.0,0.05,-3.25,2.51,5.99,-84.15,5.24,-9.14,2.0,-4.79,,,
SG,upper_breakout,2024-10-11,37.88,37.04,2.26,-13.5,39,1.57,5.83,9.54,-32.6,105.06,2.0,-6.89,-1.06,4.78,-0.55,-84.02,12.91,-8.37,4.0,-6.12,,,
SG,upper_breakout,2024-10-22,36.96,36.89,0.18,-13.5,46,0.58,6.14,1.26,-34.23,99.58,3.0,4.19,5.95,2.52,-9.01,-83.62,15.72,-11.34,2.0,-0.92,,,
SG,upper_breakout,2024-10-25,37.48,36.83,1.76,-13.5,49,1.65,6.02,4.26,-33.31,100.8,4.0,1.44,5.9,15.8,-11.61,-83.84,19.4,-12.57,4.0,-3.68,,,
SG,upper_breakout,2024-11-01,38.02,36.73,3.53,-13.5,54,0.96,5.66,10.85,-32.35,102.56,5.0,4.39,-11.86,3.18,-15.68,-84.07,18.67,-13.81,8.0,-6.26,,,
SG,upper_breakout,2024-11-22,43.4,42.6,1.88,-8.8,11,1.21,6.96,15.8,-22.78,154.7,1.0,-9.61,-13.2,-23.66,-30.81,-86.05,3.96,-25.37,3.0,-2.24,,,
SG,under_touch,2025-04-04,20.88,18.64,12.01,74.2,349,2.05,7.82,-12.78,-62.85,73.66,,0.96,-18.77,-6.42,-32.47,-71.0,9.1,-22.03,9.0,-11.49,1.0,0.11,True
SG,under_touch,2025-04-17,18.48,19.01,-2.81,74.2,358,1.64,12.15,-24.36,-67.12,73.54,,4.17,12.77,-18.67,-31.6,-67.23,13.85,-20.94,1.0,-8.23,2.0,2.97,False
SG,under_touch,2025-05-09,15.23,16.72,-8.9,61.4,14,3.72,8.4,-30.55,-72.9,78.05,,-1.31,-15.89,-8.01,-12.48,-60.24,8.73,-18.78,1.0,2.69,1.0,12.61,False
SG,under_touch,2025-05-19,14.25,14.75,-3.42,51.4,6,0.84,8.89,-15.98,-74.64,78.55,,-11.58,-1.05,-14.18,-4.63,-57.51,6.25,-14.67,1.0,0.91,1.0,3.63,False
SG,under_touch,2025-05-21,12.85,13.98,-8.09,47.4,1,1.81,9.86,-30.35,-77.14,75.75,,-0.7,8.17,-4.51,8.95,-52.88,17.82,-7.7,1.0,3.19,1.0,8.38,False
SG,under_touch,2025-06-13,12.58,12.62,-0.28,39.1,15,0.9,7.62,-17.4,-77.62,62.3,,1.91,18.28,3.34,-23.29,-51.87,20.83,-5.72,2.0,-2.78,1.0,0.52,False
SG,under_touch,2025-06-20,12.27,12.09,1.45,36.1,1,1.16,6.97,-4.51,-78.17,58.8,,10.76,7.82,14.1,-24.37,-50.65,23.88,-1.3,,,1.0,1.94,True
SGHC,upper_breakout,2024-11-25,6.16,6.13,0.56,-20.3,657,1.11,4.55,47.72,-44.45,3.94,1.0,8.44,13.31,1.3,29.22,112.66,15.58,-5.68,,,,,
SGHC,upper_breakout,2025-01-24,7.9,6.99,13.03,-15.4,28,4.33,4.01,26.0,-28.76,3.91,1.0,2.41,5.44,3.42,-11.14,65.82,7.72,-3.54,,,,,
SGHC,upper_breakout,2025-03-07,7.0,6.86,2.1,-15.4,57,1.24,5.51,-15.66,-36.88,6.44,2.0,-4.14,-2.43,-14.43,25.86,87.14,1.57,-16.57,1.0,-3.0,,,
SGHC,upper_breakout,2025-05-02,8.48,8.34,1.63,-8.9,53,1.31,3.22,33.97,-23.53,7.03,1.0,-2.36,-1.18,3.18,28.66,54.48,8.14,-4.72,5.0,-2.36,,,
SGHC,upper_breakout,2025-05-12,8.58,8.33,3.06,-8.9,59,1.13,4.19,22.4,-22.63,7.14,2.0,-0.93,1.98,8.39,37.41,52.68,8.86,-5.36,,,,,
SGHT,upper_breakout,2024-07-11,7.52,7.02,7.17,-45.9,24,1.69,6.64,12.41,-82.33,1.88,1.0,1.86,6.78,-22.47,-15.56,10.64,12.37,-29.79,16.0,-16.09,,,
SGHT,under_touch,2024-07-01,6.31,6.22,1.52,1361.0,3,0.86,5.52,-3.81,-85.18,1.35,,1.9,31.7,22.82,7.92,31.85,33.91,-7.29,1.0,-2.38,1.0,0.09,True
SGHT,under_touch,2024-07-05,6.2,6.06,2.27,1243.5,1,0.56,5.24,-13.29,-85.44,1.24,,22.74,22.74,1.77,9.19,34.19,36.29,-5.65,3.0,-0.81,1.0,1.36,True
SGHT,under_touch,2024-08-01,7.42,7.37,0.63,1243.5,20,1.12,8.19,19.87,-82.57,1.59,,-21.43,-18.73,-8.89,-12.26,12.13,-4.04,-28.84,1.0,-14.96,2.0,4.12,True
SGHT,under_touch,2024-09-03,6.29,6.25,0.58,743.5,20,1.65,6.12,13.95,-85.22,0.83,,1.75,8.59,-3.66,-16.22,32.27,11.76,-6.36,3.0,0.95,1.0,1.34,True
SGHT,under_touch,2024-09-09,6.38,6.47,-1.38,743.5,24,2.03,6.59,7.05,-85.01,1.07,,6.27,2.82,-10.82,-26.96,30.41,10.19,-11.76,1.0,0.31,2.0,3.54,False
SGHT,under_touch,2024-09-10,6.4,6.25,2.36,702.9,2,1.01,6.41,10.54,-84.97,1.09,,6.72,1.72,-12.5,-26.41,30.0,9.84,-13.13,6.0,2.5,1.0,1.32,True
SGHT,under_touch,2024-09-18,6.56,6.57,-0.16,702.9,8,0.66,5.88,7.89,-84.59,1.15,,-1.98,-5.79,-8.23,-39.33,26.83,6.71,-17.68,3.0,0.0,2.0,0.62,False
SGHT,under_touch,2024-09-24,6.51,6.79,-4.14,702.9,12,1.16,5.4,-7.66,-84.71,1.24,,-6.91,-13.98,-13.21,-42.09,27.8,4.76,-17.05,1.0,-1.23,3.0,7.38,False
SGHT,under_touch,2024-09-27,6.51,6.44,1.06,637.4,3,0.51,4.82,-3.7,-84.71,1.2,,-10.75,-11.83,-20.12,-38.4,27.8,0.46,-20.74,1.0,-3.23,1.0,0.33,True
SGHT,under_touch,2024-10-02,6.18,5.93,4.14,557.7,1,1.51,5.65,-3.59,-85.48,1.1,,-8.25,-2.59,-14.4,-36.73,34.63,1.78,-16.5,2.0,-5.99,1.0,1.92,True
SGHT,under_touch,2024-10-08,5.6,5.67,-1.24,507.0,1,0.86,6.25,-12.5,-86.85,0.84,,3.75,0.89,-15.89,-32.86,48.57,12.32,-20.36,1.0,1.25,1.0,1.95,False
SGHT,under_touch,2024-10-10,5.55,5.51,0.76,479.9,1,0.83,5.95,-16.54,-86.96,0.8,,7.21,-5.59,-15.68,-30.27,49.91,13.33,-19.64,7.0,-0.54,1.0,1.97,True
SGHT,under_touch,2024-10-21,5.52,5.78,-4.56,479.9,8,1.56,6.11,-15.85,-87.03,0.8,,-2.36,-15.58,-32.25,-34.42,50.72,3.44,-33.88,1.0,2.36,2.0,4.91,False
SGHT,under_touch,2024-10-23,5.41,5.53,-2.12,446.0,1,1.25,5.95,-15.86,-87.29,0.84,,-2.22,-5.73,-31.05,-37.89,53.79,2.03,-32.53,1.0,-3.14,1.0,3.93,False
SGHT,under_touch,2024-10-25,5.2,5.2,-0.07,406.8,1,0.44,5.85,-20.12,-87.78,0.8,,0.19,-18.65,-22.88,-32.5,60.0,5.38,-29.81,2.0,1.35,1.0,0.83,False
SGHT,under_touch,2024-10-31,5.0,5.27,-5.07,400.0,2,1.82,6.23,-16.67,-88.25,0.75,,-6.4,-22.8,-20.2,-29.4,66.4,6.6,-27.0,1.0,4.2,1.0,6.21,False
SGHT,under_touch,2024-11-04,4.66,5.0,-6.82,369.2,2,4.63,6.9,-18.1,-89.05,0.85,,-1.5,-19.74,-17.17,-23.18,78.54,11.37,-21.67,1.0,1.07,1.0,10.82,False
SGHT,under_touch,2024-11-08,4.23,4.56,-7.29,319.2,4,1.98,8.58,-26.31,-90.06,1.01,,-10.17,-5.2,-5.67,-21.51,96.69,8.75,-13.71,2.0,0.0,1.0,9.48,False
SGHT,under_touch,2024-11-14,3.86,3.95,-2.28,257.4,1,1.02,9.96,-35.13,-90.93,1.0,,-2.59,3.37,-7.25,-19.43,115.54,15.28,-7.77,1.0,-1.55,1.0,3.29,False
SGHT,under_touch,2024-11-18,3.74,3.79,-1.28,240.3,1,1.81,10.03,-32.25,-91.21,1.03,,6.42,3.21,-3.21,-24.33,122.46,18.98,-5.88,1.0,0.8,1.0,3.65,False
SGHT,under_touch,2024-11-20,3.73,3.68,1.23,228.5,2,0.61,9.56,-31.05,-91.24,1.0,,4.83,-0.8,-9.92,-22.79,123.06,19.3,-9.92,9.0,0.8,1.0,0.94,True
SGHT,under_touch,2024-12-04,3.76,3.84,-2.2,228.5,11,1.63,5.47,-20.17,-91.17,0.92,,3.72,-9.31,-7.18,-25.53,121.28,9.57,-12.23,1.0,-1.6,2.0,3.24,False
SGHT,under_touch,2024-12-12,3.72,3.73,-0.36,212.1,5,0.65,6.16,-6.53,-91.26,0.84,,-9.68,-4.03,-15.32,-31.18,123.66,0.27,-15.32,1.0,-3.76,1.0,0.63,False
SGHT,under_touch,2024-12-16,3.65,3.58,2.08,198.0,1,0.79,5.26,-3.95,-91.43,0.81,,-3.84,-0.27,-22.19,-24.93,127.95,2.19,-22.47,2.0,-6.58,1.0,1.55,True
SGHT,under_touch,2024-12-20,3.57,3.37,5.82,179.0,1,2.01,6.0,-5.05,-91.61,0.84,,-1.12,-7.28,-17.09,-29.13,133.05,4.48,-24.93,9.0,-4.76,1.0,2.18,True
SGHT,under_touch,2025-01-03,3.49,3.49,0.13,179.0,9,0.9,5.03,-7.18,-91.8,0.78,,-7.16,-17.19,-19.77,-30.66,138.4,0.86,-23.21,1.0,-2.58,2.0,0.73,True
SGHT,under_touch,2025-01-08,3.32,3.3,0.52,164.0,1,1.15,5.23,-16.79,-92.2,0.73,,-14.46,-11.75,-16.57,-26.2,150.6,0.6,-19.28,1.0,-2.11,1.0,3.11,True
SGHT,under_touch,2025-01-14,3.15,3.16,-0.37,152.1,1,0.9,4.44,-15.32,-92.6,0.7,,-8.57,-3.17,-18.73,-23.81,164.13,3.49,-19.05,1.0,-1.27,1.0,0.37,False
SGHT,under_touch,2025-01-16,2.84,3.11,-8.72,147.3,1,2.41,5.56,-22.19,-93.33,0.68,,3.17,-1.41,-3.52,-2.11,192.96,11.97,-11.97,1.0,-0.35,1.0,9.04,False
SGHT,under_touch,2025-02-03,2.73,2.76,-1.24,118.0,10,0.71,6.93,-23.74,-93.59,0.64,,-2.2,-2.93,-9.52,-16.12,204.76,7.69,-16.12,3.0,-0.73,1.0,2.68,False
SGHT,under_touch,2025-02-07,2.77,2.8,-1.02,118.0,14,1.5,6.19,-16.57,-93.49,0.64,,-1.08,-11.19,-11.55,-20.22,200.36,3.97,-21.66,1.0,-3.61,2.0,4.24,False
SGHT,under_touch,2025-02-10,2.67,2.69,-0.67,110.7,1,0.44,6.45,-17.85,-93.73,0.59,,-0.75,-6.74,4.49,-21.72,211.61,7.87,-18.73,1.0,-0.37,1.0,1.04,False
SGHT,under_touch,2025-02-13,2.74,2.56,6.85,101.8,2,1.11,6.52,-11.9,-93.56,0.64,,-7.66,-3.28,-0.73,-13.14,203.65,6.93,-20.8,5.0,-7.66,1.0,2.51,True
SGHT,under_touch,2025-02-21,2.53,2.6,-2.7,101.8,7,2.39,6.97,-14.53,-94.06,0.5,,4.74,-6.72,14.23,9.09,228.85,23.72,-14.23,1.0,-2.77,2.0,2.7,False
SGHT,under_touch,2025-02-25,2.49,2.46,1.37,92.4,1,3.35,7.34,-14.73,-94.15,0.58,,-0.8,12.05,8.03,28.92,234.14,25.7,-12.85,5.0,-0.8,1.0,6.77,True
SGHT,under_touch,2025-03-04,2.47,2.49,-0.74,92.4,6,1.38,8.85,-9.52,-94.2,0.65,,12.96,16.6,-7.29,23.48,236.84,26.72,-12.15,1.0,-2.02,2.0,6.37,False
SGHT,under_touch,2025-03-06,2.49,2.33,6.93,82.4,7,2.44,9.29,-13.24,-94.15,0.75,,-3.61,18.07,-10.44,22.49,234.14,25.7,-18.07,17.0,-3.61,1.0,6.81,True
SGHT,under_touch,2025-03-31,2.4,2.42,-1.03,82.4,24,0.38,10.3,-4.38,-94.36,0.69,,-7.92,0.42,31.25,50.42,246.67,43.33,-15.42,1.0,-4.58,2.0,1.03,False
SGHT,under_touch,2025-04-02,2.25,2.2,2.06,70.0,1,1.12,10.73,-7.02,-94.71,0.62,,4.44,16.0,36.89,64.0,269.78,52.89,-9.78,3.0,-1.78,1.0,0.66,True
SGHT,under_touch,2025-04-08,2.09,2.22,-5.99,70.0,5,0.85,12.51,-25.09,-95.09,0.48,,20.57,53.59,36.84,100.96,298.09,64.59,-1.91,,,2.0,8.69,False
SGMT,upper_breakout,2024-08-20,3.03,3.01,0.58,-96.4,46,0.94,8.18,-7.34,-85.37,0.81,1.0,0.33,-4.95,11.55,80.2,206.27,30.03,-16.83,2.0,-3.96,,,
SGMT,upper_breakout,2024-08-23,2.94,2.9,1.53,-96.4,49,0.38,7.8,-14.04,-85.8,0.74,2.0,4.76,7.14,-2.72,89.46,215.65,34.01,-14.29,9.0,-14.29,,,
SGMT,upper_breakout,2024-09-09,3.15,2.54,24.14,-96.4,59,8.87,8.91,14.55,-84.79,1.13,3.0,11.11,-9.21,32.06,72.06,194.6,65.71,-15.56,,,,,
SGMT,under_touch,2024-07-01,3.16,3.35,-5.66,106.8,1,1.11,13.04,-40.71,-84.74,2.32,,-0.95,15.51,12.34,-3.8,193.67,17.41,-12.03,1.0,-7.28,1.0,5.96,False
SGMT,under_touch,2024-07-03,2.85,2.93,-2.59,65.4,1,0.42,13.66,-43.23,-86.24,2.09,,14.74,12.98,22.11,8.07,225.61,30.18,-2.46,,,1.0,2.59,False
SGMT,under_touch,2024-07-22,3.09,3.0,3.11,65.4,13,0.43,7.05,-21.37,-85.08,1.8,,8.41,-6.15,-8.74,9.39,200.32,19.42,-22.65,10.0,-6.15,2.0,1.56,True
SGMT,under_touch,2024-08-02,3.07,3.05,0.62,65.4,22,0.95,8.59,3.72,-85.18,1.05,,-10.42,-10.42,0.33,-9.77,202.28,3.91,-22.15,1.0,-5.54,3.0,0.04,True
SGMT,under_touch,2024-08-07,2.63,2.76,-4.63,42.7,2,0.81,10.02,-17.55,-87.3,0.76,,-6.08,17.11,1.52,56.65,252.85,21.29,-9.13,1.0,3.42,1.0,4.63,False
SGMT,under_touch,2024-08-14,2.47,2.58,-4.28,29.3,4,1.84,10.15,-27.35,-88.07,0.65,,24.7,18.62,37.65,67.61,275.71,59.51,2.02,16.0,2.02,1.0,7.38,False
SGMT,under_touch,2024-09-06,2.52,2.62,-3.93,29.3,20,1.01,8.56,-7.35,-87.83,0.52,,47.62,24.6,62.3,111.51,268.25,107.14,5.56,,,2.0,3.93,False
SGMT,under_touch,2024-09-30,2.77,2.67,3.89,29.3,36,0.7,11.68,-10.06,-86.62,1.37,,50.18,87.36,116.25,77.98,235.02,122.02,5.78,,,3.0,0.23,True
SGMT,under_touch,2025-04-01,2.58,3.03,-14.82,29.3,161,4.32,11.93,-26.29,-87.54,0.94,,-26.36,-15.89,33.72,35.66,259.69,35.66,-32.95,1.0,-2.33,4.0,16.8,False
SGMT,under_touch,2025-04-03,2.27,2.52,-9.96,13.0,1,2.03,13.75,-37.81,-89.04,0.96,,-1.76,-2.64,68.72,53.74,308.81,81.5,-23.79,1.0,-8.37,1.0,11.95,False
SGMT,under_touch,2025-04-09,2.27,2.09,8.78,1812547729661.9,1,1.7,14.22,-35.33,-89.04,1.24,,-11.01,37.44,40.97,144.93,308.81,81.5,-11.01,1.0,-1.76,1.0,11.82,True
SGMT,under_touch,2025-04-16,2.02,2.15,-5.9,236076.5,5,0.66,15.42,-47.53,-90.25,1.12,,54.46,94.55,63.86,309.41,359.41,103.96,0.0,1.0,9.41,1.0,5.9,False
SGMT,under_touch,2025-05-21,3.22,3.15,2.09,13086.1,23,0.75,7.9,15.83,-84.45,1.46,,8.7,48.45,170.81,174.22,188.2,198.14,-2.17,4.0,5.59,1.0,0.13,True
SGMT,under_touch,2025-05-28,3.4,3.41,-0.24,13086.1,27,1.04,7.25,-0.58,-83.58,1.3,,20.0,82.06,155.88,201.18,172.94,206.47,-2.35,3.0,2.65,2.0,1.41,False
SGMT,under_touch,2025-06-03,3.63,3.68,-1.43,13086.1,31,4.6,7.5,1.11,-82.47,1.6,,63.64,89.53,123.42,139.39,155.65,187.05,5.51,,,3.0,6.32,False
SGRY,under_touch,2024-11-13,25.5,26.02,-1.99,49.5,98,2.72,6.47,-21.97,-63.35,21.99,,-11.73,-8.2,-20.59,-22.16,-40.43,0.35,-20.67,1.0,-2.86,1.0,2.45,False
SGRY,under_touch,2024-11-15,22.95,24.24,-5.31,47.2,1,1.23,7.49,-30.5,-67.02,22.87,,0.26,3.75,-5.88,-12.85,-33.81,6.84,-13.29,1.0,-4.88,1.0,5.39,False
SGRY,under_touch,2024-11-19,22.75,21.57,5.47,43.4,1,2.58,8.1,-27.98,-67.3,27.2,,0.62,-1.01,-12.62,-10.02,-33.23,7.78,-12.84,11.0,-5.67,1.0,0.98,True
SGRY,under_touch,2024-12-05,21.46,21.91,-2.07,43.4,12,1.21,5.8,-26.81,-69.16,33.22,,-5.64,-8.62,-4.33,20.18,-29.22,5.27,-9.13,1.0,2.0,2.0,3.71,False
SGRY,under_touch,2024-12-11,21.0,21.22,-1.03,42.3,4,0.66,4.86,-28.98,-69.82,31.14,,-5.33,1.76,0.76,22.62,-27.67,6.43,-7.14,1.0,-3.57,1.0,1.5,False
SGRY,under_touch,2024-12-13,20.36,20.26,0.51,40.8,1,1.81,4.77,-17.8,-70.74,28.99,,4.22,1.03,-0.64,26.67,-25.39,9.77,-4.22,3.0,-2.36,1.0,1.76,True
SGRY,under_touch,2024-12-19,19.61,20.37,-3.72,40.8,5,1.04,5.63,-12.88,-71.82,25.42,,6.78,4.69,3.77,30.9,-22.54,12.75,-0.56,10.0,4.69,2.0,4.02,False
SGRY,under_touch,2024-12-20,21.22,19.58,8.4,39.6,1,1.23,5.52,-9.12,-69.5,28.24,,-3.06,-2.73,-2.87,19.27,-28.42,4.19,-6.79,14.0,-6.46,1.0,0.39,True
SGRY,under_touch,2025-01-14,19.85,19.94,-0.46,39.6,15,0.99,4.45,-1.98,-71.47,20.42,,2.52,29.72,27.71,18.94,-23.48,31.74,-0.25,,,2.0,0.81,False
SGRY,under_touch,2025-01-22,20.35,20.07,1.37,39.6,20,0.8,4.18,3.77,-70.75,16.1,,26.54,26.73,26.14,19.85,-25.36,28.55,-0.69,,,3.0,0.07,True
SGRY,under_touch,2025-04-04,21.11,21.48,-1.71,39.6,71,2.07,2.78,-12.22,-69.66,18.92,,-0.57,-4.31,11.18,10.28,-28.04,11.94,-7.63,1.0,-2.84,4.0,2.88,False
SGRY,under_touch,2025-06-17,20.33,20.73,-1.92,36.9,49,6.82,3.8,-13.86,-70.78,30.47,,6.79,8.31,11.26,10.67,-25.28,12.3,-7.18,1.0,-2.41,1.0,4.53,False
SGRY,under_touch,2025-06-20,19.3,19.82,-2.64,35.7,1,2.73,4.06,-14.87,-72.26,32.1,,13.73,14.15,15.85,16.53,-21.3,18.29,-0.41,,,1.0,4.81,False
SHAK,upper_breakout,2024-08-15,109.49,109.25,0.22,-6.5,70,1.02,5.25,30.83,-20.88,148.53,1.0,-2.41,-7.37,-6.8,-1.53,-32.74,1.53,-15.37,1.0,-1.94,,,
SHAK,upper_breakout,2024-10-04,110.02,109.82,0.19,-6.1,34,1.11,3.0,17.86,-20.49,82.59,1.0,-2.01,0.2,12.8,21.33,-33.07,18.34,-7.29,1.0,-1.61,,,
SHAK,upper_breakout,2024-10-10,109.9,109.71,0.18,-6.1,38,2.38,3.4,7.96,-20.58,87.1,2.0,-1.36,-0.6,19.98,26.26,-32.99,22.75,-7.19,1.0,-1.9,,,
SHAK,upper_breakout,2024-10-15,110.35,109.62,0.66,-6.1,41,1.17,4.02,7.67,-20.26,95.03,3.0,-1.48,2.96,18.27,25.21,-33.27,22.25,-3.59,1.0,-0.82,,,
SHAK,upper_breakout,2024-10-18,110.24,109.54,0.64,-6.1,44,0.58,3.87,3.09,-20.34,91.56,4.0,0.19,12.57,10.24,19.37,-33.2,22.37,-3.49,2.0,-1.38,,,
SHAK,upper_breakout,2024-10-25,110.45,109.41,0.95,-6.1,49,0.82,3.66,5.48,-20.18,89.84,5.0,12.36,18.9,11.37,17.25,-33.33,22.14,1.53,,,,,
SHAK,upper_breakout,2025-02-13,109.26,107.41,1.72,-6.1,123,1.12,3.4,-6.5,-21.9,124.06,6.0,-0.49,-0.6,-19.93,-24.3,-32.6,18.07,-25.58,9.0,-2.22,,,
SHAK,upper_breakout,2025-02-28,108.6,107.14,1.36,-6.1,133,0.5,6.25,-11.09,-22.37,176.87,7.0,-14.88,-19.45,-18.8,-17.43,-32.19,0.99,-25.13,1.0,-5.36,,,
SHAK,upper_breakout,2025-06-20,133.01,130.66,1.8,-12.2,112,1.33,3.15,16.55,-4.92,178.7,1.0,4.11,5.56,1.05,-21.19,-44.64,8.75,-4.32,,,,,
SHEN,upper_breakout,2024-07-23,19.61,19.54,0.35,-31.4,178,1.01,3.18,21.8,-68.13,3.54,1.0,7.14,-5.71,-29.78,-16.37,-31.51,11.63,-30.49,9.0,-6.12,,,
SHLS,under_touch,2024-07-01,6.11,6.14,-0.49,128.5,1,1.02,7.24,-22.36,-86.13,40.07,,2.13,15.55,5.56,-12.77,33.22,15.88,-6.87,1.0,-1.8,1.0,2.12,False
SHLS,under_touch,2024-07-05,5.95,6.12,-2.74,925483.9,1,0.56,6.09,-17.59,-86.49,37.24,,15.46,10.76,-2.52,-9.41,36.81,18.99,-4.54,1.0,2.18,1.0,3.72,False
SHLS,under_touch,2024-07-09,6.24,5.94,4.97,1478.6,1,0.88,5.49,-8.37,-85.83,39.48,,13.14,6.25,-11.86,-2.56,30.45,13.46,-15.54,10.0,6.25,1.0,0.08,True
SHLS,under_touch,2024-07-22,6.64,6.56,1.21,1478.6,10,0.75,5.62,2.0,-84.92,37.18,,-0.9,-17.77,-18.37,-2.71,22.59,4.52,-26.51,1.0,-0.15,2.0,0.62,True
SHLS,under_touch,2024-07-25,6.74,6.54,3.11,788.3,1,0.66,5.37,7.32,-84.7,36.37,,-7.57,-21.51,-24.33,-9.05,20.77,2.97,-27.6,2.0,-2.37,1.0,0.56,True
SHLS,under_touch,2024-08-01,6.23,6.43,-3.19,337.7,2,0.64,5.72,3.32,-85.85,29.05,,-15.09,-14.77,-14.29,-6.42,30.66,5.94,-21.67,1.0,-6.9,1.0,3.34,False
SHLS,under_touch,2024-08-07,5.15,5.37,-4.11,980.1,1,2.85,8.63,-18.25,-88.31,28.24,,5.83,3.3,6.41,-1.17,58.06,35.92,-5.24,1.0,2.72,1.0,5.04,False
SHLS,under_touch,2024-08-12,5.13,5.18,-1.05,205648.7,1,1.31,8.88,-24.56,-88.35,30.2,,5.65,6.63,15.01,-4.09,58.67,36.45,-2.53,2.0,6.24,1.0,2.02,False
SHLS,under_touch,2024-08-19,5.42,5.22,3.85,1024.2,2,0.66,8.28,-18.37,-87.69,29.56,,0.92,14.94,19.19,-5.54,50.18,29.15,-7.75,2.0,-1.85,1.0,1.14,True
SHLS,under_touch,2024-08-28,5.15,5.05,2.0,84.4,4,0.58,5.64,-20.77,-88.31,27.83,,6.41,25.83,10.68,-0.58,58.06,35.92,-0.39,,,1.0,0.17,True
SHLS,under_touch,2024-10-02,5.13,5.35,-4.15,84.4,28,0.84,7.23,-15.62,-88.35,26.99,,2.34,0.0,2.73,2.53,58.67,7.21,-5.46,1.0,-0.78,2.0,4.52,False
SHLS,under_touch,2024-10-04,5.13,5.1,0.68,31.3,1,0.68,6.86,-9.2,-88.35,23.99,,3.51,-1.56,8.19,0.58,58.67,10.33,-5.46,1.0,-0.58,1.0,1.09,True
SHLS,under_touch,2024-10-10,5.15,5.12,0.63,31.3,5,1.17,6.63,-20.52,-88.31,23.02,,-4.08,-0.58,13.01,-12.04,58.06,20.0,-5.63,3.0,-0.58,2.0,2.69,True
SHLS,under_touch,2024-10-16,5.13,5.14,-0.19,31.3,9,1.02,5.42,-18.31,-88.35,22.21,,-4.68,2.73,-3.51,-14.04,58.67,20.47,-9.55,1.0,-3.7,3.0,1.75,False
SHLS,under_touch,2024-10-17,4.94,4.99,-1.04,182.1,6,0.76,5.47,-21.21,-88.78,21.06,,3.64,9.51,5.67,-10.73,64.78,25.1,-6.07,4.0,-1.01,1.0,1.44,False
SHLS,under_touch,2024-10-23,4.89,5.07,-3.64,182.1,10,0.87,5.55,-13.91,-88.9,20.98,,7.77,18.0,-9.82,-7.16,66.46,26.38,-16.77,14.0,-0.82,2.0,4.23,False
SHLS,under_touch,2024-10-29,5.24,5.16,1.57,182.1,14,0.5,4.77,-3.68,-88.1,20.6,,17.18,-7.44,-4.39,3.82,55.34,17.94,-22.33,10.0,-7.44,3.0,0.36,True
SHLS,under_touch,2024-11-06,5.77,5.29,9.12,182.1,20,2.44,6.25,9.9,-86.9,24.65,,-14.21,-23.57,-19.58,3.64,41.07,1.91,-29.46,4.0,-15.94,4.0,4.31,True
SHLS,under_touch,2024-11-12,4.85,5.38,-9.78,182.1,24,2.55,8.62,-5.27,-88.99,23.45,,-14.43,3.3,-5.77,20.62,67.84,11.34,-16.08,1.0,2.06,5.0,13.68,False
SHLS,under_touch,2024-11-14,5.22,5.09,2.55,11743702.9,1,1.65,8.54,5.67,-88.15,26.88,,-15.71,0.0,-15.52,-13.03,55.94,3.45,-22.03,1.0,-12.64,1.0,4.53,True
SHLS,under_touch,2024-11-20,4.41,6.13,-28.02,11743702.9,5,1.01,11.18,-9.82,-89.99,24.02,,19.27,5.22,2.95,-2.72,84.58,22.45,-6.12,1.0,-0.23,2.0,33.57,False
SHLS,under_touch,2024-11-25,5.07,4.93,2.74,1070583811.0,2,1.12,9.81,-5.41,-88.49,30.0,,-3.55,-8.09,6.31,-10.06,60.55,8.09,-18.34,1.0,-1.18,1.0,1.52,True
SHLS,under_touch,2024-11-29,5.22,5.29,-1.23,5829353.3,1,0.6,8.57,-3.51,-88.15,31.73,,-13.22,-15.52,8.05,-10.15,55.94,8.81,-20.69,1.0,-1.15,1.0,5.4,False
SHLS,under_touch,2024-12-03,4.89,5.28,-7.37,361104.9,1,0.47,7.96,-17.95,-88.9,29.11,,-4.7,0.61,23.72,-7.16,66.46,24.13,-15.34,1.0,0.0,1.0,7.93,False
SHLS,under_touch,2024-12-05,4.64,4.82,-3.75,7031.0,1,0.64,7.93,-19.58,-89.46,25.73,,-4.96,-2.16,28.88,-1.51,75.43,32.97,-10.78,1.0,-2.37,1.0,5.41,False
SHLS,under_touch,2024-12-09,4.68,4.56,2.56,1005.0,1,1.03,7.22,-18.04,-89.37,25.99,,-10.9,16.88,28.21,-6.2,73.93,36.75,-11.54,2.0,-2.35,1.0,2.26,True
SHLS,under_touch,2024-12-13,4.41,4.41,-0.05,256.6,1,0.63,6.61,-15.52,-89.99,20.81,,16.1,27.89,2.95,-8.39,84.58,45.12,-6.12,1.0,-5.44,1.0,2.09,False
